Referência:;2019;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;janeiro;;fevereiro;;março;;abril;;maio;;junho;;julho;;agosto;;setembro;;outubro;;novembro;;dezembro;
001.008.0001 - Suporte Técnico;005.0004 - Combustíveis;266,5106996;244,9347005;172,9395412;157,5806662;407,2903567;273,29321;253,7580292;189,4492738;231,1824665;242,0520383;182,8854045;203,76324;284,6173985;254,5036166;167,5599774;261,0576015;186,4130315;141,9437996;247,218223;217,5386602;194,8943457;125,9403034;151,6652575;196,7473164
001.008.0002 - Desenvolvimento de Software;005.0004 - Combustíveis;184,4889028;164,2256166;177,4770254;132,2149719;328,0510718;242,2390777;187,5882826;142,0078782;158,9784138;127,4390962;136,6737998;109,6721427;150,0788947;168,2108878;170,6311595;140,2132656;140,5219819;161,9981864;137,8829797;147,4827243;189,4146273;132,2107203;137,2702532;153,1342174
001.008.0003 - Gerenciamento de Redes;005.0004 - Combustíveis;107,7879871;127,998134;102,3692008;78,32687744;203,6207902;178,0340678;111,367903;103,7007429;114,7688594;103,4990441;96,4142444;88,37960661;82,60885814;108,7360051;127,1217144;137,6279802;128,9482304;97,893608;103,5742473;110,7345931;94,96553486;79,31487579;80,15694514;74,39453743
001.008.0004 - Segurança da Informação;005.0004 - Combustíveis;57,72295684;56,1660799;41,0384857;50,60520513;91,7311237;88,0068852;59,82687141;55,30436666;60,38295796;57,86873652;53,85076683;42,10330338;48,57136977;50,21958686;68,62565061;49,08394228;53,89201053;34,0069326;47,71011602;47,36362514;49,20500909;37,75754688;47,46070468;46,8758321
001.009.0001 - Novos Projetos;005.0004 - Combustíveis;140,2589243;172,5744584;119,6889696;103,7837606;245,4824872;262,1267942;129,1924847;151,1317388;137,3194048;127,4752774;115,9101179;162,0363656;135,5596486;107,653048;115,348826;192,9786356;120,4979845;124,468021;142,4348884;94,32597313;147,8428606;86,06717304;114,6120733;126,2717683
001.009.0002 - Gestão de Projetos;005.0004 - Combustíveis;122,7779462;124,3265146;108,8705085;92,72494552;191,7978589;200,6158278;95,06792884;80,0632944;100,0952391;99,17947778;98,26164377;98,18693109;83,85927362;93,49193801;109,3580372;121,4515409;124,0793178;71,51394758;98,72863911;93,97803044;103,9248875;66,70407609;117,4731537;90,13952225
001.009.0003 - Desenho Tecnico;005.0004 - Combustíveis;90,77167252;75,15843001;54,89429921;63,56026705;92,78816879;126,1246147;88,98024773;77,93475112;82,48732516;52,18994409;59,9849329;52,04708572;75,24151005;80,89504728;70,05134407;69,32481783;73,56459752;43,77863928;72,46316806;65,31259654;58,46142596;50,52788323;64,0355977;53,26883206
001.009.0004 - Gerencia da Engenharia;005.0004 - Combustíveis;39,4480587;46,63078768;37,89847674;33,54518337;71,64134688;59,22584594;38,20903416;27,38660248;41,40200313;33,38141321;35,3824543;30,2831964;37,22811985;36,63428449;42,70993563;38,0668449;32,0440426;24,60431028;38,1787402;31,19779516;42,34915589;24,69097912;34,778255;23,04068135
001.010.0001 - Equipamentos;005.0004 - Combustíveis;452,5502442;534,3170099;399,5156722;307,4053069;593,2311535;642,1956033;377,3250285;341,3593538;406,472605;376,0372255;387,4693125;317,4409852;472,4973107;398,3505509;441,3787857;391,645825;532,7449784;426,971377;443,3828377;341,2643314;352,6705079;255,6057679;468,0263246;400,8990017
001.010.0002 - Utilidades;005.0004 - Combustíveis;185,2798639;187,5238686;193,0475065;148,8321439;279,0889122;338,0252105;207,5006106;173,2715131;165,3031024;179,7994298;160,235208;224,5993754;241,6380129;236,9751773;219,5169411;232,2970608;202,8077837;184,2559096;225,5950415;182,1035617;200,4578053;122,6213876;160,5898926;178,9427522
001.010.0003 - Predial;005.0004 - Combustíveis;80,8179344;72,81930832;66,79434157;68,44796455;113,5687925;133,7070283;74,01139303;61,19311173;81,58066455;67,10693399;66,08603381;82,18524369;98,7112112;91,94198109;77,91054539;68,15462023;70,32788836;51,57220876;70,69056492;65,08864858;81,54644963;50,36899039;62,38340673;54,48709861
001.001.0001 - Linha de Produção;005.0001 - Energia Elétrica;469329,3177;634239,4017;513966,9719;722910,2844;523922,4841;613547,9865;718398,0275;919238,2868;769581,9855;585002,0654;796293,9998;583099,044;623361,3719;656049,2269;727485,6055;690504,8098;526985,8953;605647,0036;415306,7262;596235,5293;699044,8233;819629,2738;682809,4975;988406,3735
001.001.0002 - Gerência de Produção;005.0001 - Energia Elétrica;122087,1336;135487,7627;103667,3275;130099,0079;115664,9665;109960,2849;103999,5849;107445,1221;133888,8961;99338,60693;147410,9006;128674,2218;141587,3521;96887,49257;154994,1774;100255,4117;132368,6122;133700,3589;106807,6544;107989,2722;125570,353;154776,7679;135321,5118;153894,827
001.002.0001 - Equipe de Vendas;005.0001 - Energia Elétrica;71146,8027;82081,72802;61724,4847;76936,89168;56771,1768;85525,80206;72341,99133;68076,16227;61049,85438;75724,2512;56841,60777;63345,95258;82308,98817;69452,44577;89428,45061;67098,64325;62164,68287;63822,27627;41833,72932;68829,02603;63709,0232;92915,59209;74075,88223;107573,7034
001.002.0002 - Marketing Digital;005.0001 - Energia Elétrica;28103,98578;27505,96885;24661,25773;25745,55268;24649,04452;28594,08527;22139,30663;36662,86545;29858,09575;27896,61685;21752,69133;27191,65892;23649,9961;26243,97734;23646,14981;26443,47681;29878,32254;23305,35946;23565,33288;29880,34509;26370,71477;27446,29187;22676,28699;32236,59146
001.002.0003 - Pesquisa de Mercado;005.0001 - Energia Elétrica;10249,87845;13751,96257;8256,361495;13712,01687;9545,445894;15269,36921;10625,69125;13624,27438;11545,99685;11939,12146;12728,6796;10359,22124;10523,54745;10633,82906;13512,09753;11521,58323;10084,46899;8834,123287;9849,539122;11087,22099;10575,16438;12341,75313;11594,92566;16733,52641
001.002.0004 - Gerência de Vendas;005.0001 - Energia Elétrica;4267,640344;4912,148648;4482,503051;6220,114576;4649,955812;5810,345627;4079,670515;7399,386629;5089,949248;4501,529128;5777,35458;4890,754419;6976,033913;4459,275834;4968,984335;5682,732847;5022,100393;6299,80463;4207,691261;5947,94231;5621,395066;6901,361325;5399,257635;7475,475121
001.003.0001 - Recrutamento e Seleção;005.0001 - Energia Elétrica;8643,302216;12506,10944;7168,366237;11175,24024;8118,138467;12115,1559;8140,486015;10670,2826;9261,526544;9386,595381;11190,32002;9127,687746;12637,33756;9730,0295;10181,36294;9688,748609;12080,92827;11909,55608;8655,147204;12538,10364;11023,70046;13382,01119;12609,52424;14423,06449
001.003.0002 - Treinamento e Desenvolvimento;005.0001 - Energia Elétrica;6254,016895;9106,740713;7655,989018;8935,066529;5778,143152;8595,75886;8251,111469;7771,299116;8217,573281;7994,752045;8480,287029;9778,70577;10730,37507;6948,766274;7419,444667;7487,471543;10893,42799;10005,47008;7226,232944;6666,788642;8340,749249;8405,910538;8489,649581;9749,059936
001.003.0003 - Remuneração e Benefícios;005.0001 - Energia Elétrica;5585,977797;7584,546113;5213,824506;6449,109846;5281,490205;6467,302094;5117,119976;6829,033101;6293,612597;5447,651204;6407,752912;6303,187484;6379,525141;6399,964676;6016,96272;4983,894765;6815,064215;6896,934008;6129,353999;6827,528645;6222,986488;7951,835618;6315,10655;9435,637329
001.003.0004 - Relações Trabalhistas;005.0001 - Energia Elétrica;4231,717249;5683,894916;4179,097008;5188,589787;4035,035627;3940,083114;4145,281613;5096,629859;5620,814507;4829,131416;4383,643211;4552,266209;3975,578666;5938,423045;4188,103221;4989,396428;4505,1617;3633,686878;4441,388014;4305,646013;4938,680815;5986,982323;5432,212574;6814,903945
001.003.0005 - Gerência de RH;005.0001 - Energia Elétrica;2750,357967;3319,938881;3207,916625;3303,811225;3373,879249;3550,365602;2853,22914;4057,016816;2753,362313;2774,429453;3839,174596;2628,253864;3222,961876;3130,923643;3565,949207;4263,76741;3491,414004;2325,31448;2817,160327;3438,27688;3006,964667;3392,305091;3834,383968;4111,0984
001.004.0001 - Contabilidade Geral;005.0001 - Energia Elétrica;8536,366208;9510,378259;8792,229473;7798,241433;7921,794182;11370,44074;7622,574294;9921,998074;7870,444683;8446,726494;8631,171885;9028,237933;9427,662683;7702,718804;10136,98976;7670,903193;7415,343739;8143,456043;6812,818308;9240,949905;10855,79447;9095,420918;8068,5636;15511,03737
001.004.0002 - Planejamento Financeiro;005.0001 - Energia Elétrica;5656,826043;6904,70348;4120,459272;5226,311644;3379,89556;6540,682407;4525,193704;7685,948422;5963,676343;5941,110441;6340,062197;5714,585759;6496,736792;4879,14601;6340,977587;5948,281341;4810,203431;4174,362558;4439,786738;5787,057675;4649,392298;6648,678726;4831,087362;7161,253528
001.004.0003 - Tesouraria;005.0001 - Energia Elétrica;3281,532466;5812,915979;3104,260747;4240,266573;4882,295442;4017,872597;5046,307407;3772,789635;3623,678479;5154,707298;3824,994532;3807,761517;3591,526898;3852,36329;4469,093517;3613,005176;4680,870985;4025,203332;4423,030434;5212,531431;3958,812993;5982,75764;5366,099467;7655,28874
001.004.0004 - Controladoria;005.0001 - Energia Elétrica;3056,271543;4005,009517;3252,789086;4390,140114;2385,63894;2866,17357;2972,750108;2590,698606;3724,071052;2603,603886;3682,698665;3456,004995;3720,40154;3093,885858;2837,531671;3234,346001;2938,29282;3095,047911;3241,926092;2848,971895;2535,387733;3462,247686;2454,99816;4192,169604
001.005.0001 - Pesquisa e Desenvolvimento;005.0001 - Energia Elétrica;11426,33465;11809,27156;8706,985963;10168,34308;10368,0776;12102,77244;9174,446944;13147,17697;12238,66504;12613,44215;9507,700324;13323,76752;8920,713131;8769,761401;10333,53767;12383,52235;12914,66289;9983,218905;12042,35918;11467,43833;12610,95926;12978,57226;12091,8358;19650,38515
001.006.0001 - Testes de Qualidade;005.0001 - Energia Elétrica;24632,50003;22190,60472;23359,19005;23098,45697;22777,75775;24035,04892;21134,63398;29983,51951;19762,59156;20456,37924;25842,63306;27479,13123;22523,87237;17260,48374;28251,84147;20318,22888;16721,73414;21265,78656;21948,03047;27622,37196;23893,53326;24168,43984;21753,11267;31860,86798
001.006.0002 - Inspeção de Produtos;005.0001 - Energia Elétrica;7083,187231;7362,019471;6565,387552;7044,846734;5428,364678;6544,503619;6940,403566;7516,658808;6244,478695;5372,29012;7170,183724;5767,686222;6471,672919;5445,571986;7514,501791;7802,815765;5402,782271;6461,189909;5314,011897;8628,695551;7015,276561;8641,048755;7451,713782;9230,140698
001.006.0003 - Documentação Legal;005.0001 - Energia Elétrica;3057,652599;3534,256045;3520,620442;3402,86963;3331,023966;2974,496099;3139,467997;3766,675654;2630,404945;3349,006839;3667,91488;4219,314974;3128,037806;2768,970473;3943,135742;2868,874495;2870,535533;2901,745397;2707,281128;3284,266238;3410,188349;3088,215613;2658,328587;5967,74291
001.007.0001 - Gerenciamento de Estoques;005.0001 - Energia Elétrica;6739,867267;11031,09471;7249,82347;8486,445614;8721,349377;10152,76927;8073,972516;10581,45455;6639,941182;8560,735287;8086,249168;7138,933867;9217,285346;7757,688259;6905,504613;7250,43937;8147,626493;8235,880646;10015,12456;7512,49281;7076,223117;10560,03555;7442,003846;10554,18644
001.007.0002 - Transporte e Distribuição;005.0001 - Energia Elétrica;7479,367411;6037,965098;8176,532277;7379,699147;6988,550098;10001,14624;6225,734936;8410,59624;8156,630335;7393,773001;8349,318273;6226,092404;6579,67604;6820,625176;7173,671865;8198,870896;9951,838117;6778,294991;5777,271773;9219,995069;7377,534665;7714,445539;9257,197249;11745,31351
001.007.0003 - Aquisição e Compras;005.0001 - Energia Elétrica;3719,241854;4646,931643;4033,193298;4207,192064;2915,823975;4494,426907;5307,654004;4900,563833;3727,613287;4712,464814;4215,748417;5379,094286;4935,301591;4398,567717;4222,24335;4097,821063;4228,27879;4355,300064;4858,213389;4227,950223;4847,540183;4130,402144;3284,069163;6235,130424
001.007.0004 - Planejamento de Suprimentos;005.0001 - Energia Elétrica;1017,234684;1264,972007;1027,962867;1400,458661;900,2792644;1193,876909;1035,676687;1133,306323;1119,780996;1123,644336;1340,175555;897,1372753;843,7536633;956,8096084;1175,208616;976,4482047;1324,2793;849,0878178;786,2812636;1063,388678;944,4104707;1336,977121;1058,970869;1523,948943
001.008.0001 - Suporte Técnico;005.0001 - Energia Elétrica;11213,24132;18133,34847;12502,36691;12853,47664;10281,03933;18435,75207;9106,191622;14677,40298;14347,18991;11599,63109;14266,21323;12827,75404;12694,64107;13081,90118;13229,81313;12957,03477;14043,31211;10722,40956;14792,92284;14741,9363;12579,00566;14344,03194;14011,76714;15209,83152
001.008.0002 - Desenvolvimento de Software;005.0001 - Energia Elétrica;9431,095042;11127,53733;9073,879353;12015,04393;6262,553538;12020,03705;8535,109367;9524,874145;9158,539713;8559,407622;9741,27502;10408,85468;12722,0095;8187,404527;11703,23442;8710,619998;9533,024189;10881,37904;9406,012865;11417,06849;7482,238531;11387,75751;8455,193095;11654,03696
001.008.0003 - Gerenciamento de Redes;005.0001 - Energia Elétrica;4489,615692;6708,239733;7231,692561;7524,466691;5950,1858;5822,553212;5564,735838;7859,778237;7038,052515;7187,253967;7086,890266;7392,781078;5321,599668;6070,292248;6453,308985;6032,238911;6084,135144;6155,231413;5605,591369;6490,532149;7228,861791;8052,582243;4704,716669;10590,86849
001.008.0004 - Segurança da Informação;005.0001 - Energia Elétrica;2404,43725;3431,665284;2338,712208;3113,574271;3310,89018;3726,558777;2563,63443;3687,090083;3811,616021;3457,031101;3489,614598;2580,78307;3180,347278;3133,949591;3317,176994;3183,125157;3383,002048;2360,474906;2690,416894;3819,318656;3423,978146;3798,593167;2780,17797;4401,753173
001.009.0001 - Novos Projetos;005.0001 - Energia Elétrica;9498,662337;9959,325735;6926,494221;10244,77748;6416,477226;10297,95868;7686,657402;9781,840646;8024,49844;7866,100095;8912,311533;8415,319423;9357,077317;7798,391886;9669,088904;9574,55909;8594,599669;5984,258915;6803,838049;9459,845653;7705,197164;9403,398188;10010,08765;12900,90966
001.009.0002 - Gestão de Projetos;005.0001 - Energia Elétrica;4806,915312;8685,982776;5215,416092;6852,997674;4774,639314;7081,379464;5503,704984;6105,017313;6167,293979;5115,789473;6864,909155;7619,667035;5415,134967;6369,968753;7552,415805;6935,913362;5843,970798;6349,045905;6083,507789;5141,264646;5115,845512;6986,738682;6270,252944;10147,4991
001.009.0003 - Desenho Tecnico;005.0001 - Energia Elétrica;4944,557914;3690,82945;4222,693287;4474,513317;3730,960197;5537,38984;4143,568094;4936,093099;4570,80095;3937,553899;4979,283822;5230,643378;4347,738797;4471,231456;4433,934231;4918,370408;3313,036085;4540,879913;4652,546436;4492,561446;3821,428495;3925,291573;4211,182074;5949,377382
001.009.0004 - Gerencia da Engenharia;005.0001 - Energia Elétrica;1557,230768;2018,39083;1463,968895;2007,813217;1554,835736;1878,333606;2286,319669;2746,303155;1782,824031;1902,092879;1858,515923;2733,807293;1759,02108;2295,08335;2524,23963;2095,87111;2097,337125;1999,9602;1908,857702;1927,539419;2569,762868;3088,742815;2207,525132;3583,52878
001.010.0001 - Equipamentos;005.0001 - Energia Elétrica;22713,06794;27969,78196;27204,61492;21328,9812;22427,28757;25207,00075;25739,85382;32236,25387;26856,63275;27844,53887;24740,58335;27319,89192;29490,74054;20790,04759;23532,60958;19130,95255;22080,47729;22608,98742;24852,68592;28275,40507;22530,50366;25254,5095;29213,02518;38058,95514
001.010.0002 - Utilidades;005.0001 - Energia Elétrica;8263,003243;14891,97007;10419,67626;18346,59087;9430,243991;14900,14586;13472,99219;12276,13691;15310,67673;12140,85641;13910,4722;12313,29377;15220,62141;14165,13889;13937,77177;15068,31756;15930,8551;12610,57515;11140,03859;11624,23141;12876,03379;19802,03694;12576,9824;17374,87771
001.010.0003 - Predial;005.0001 - Energia Elétrica;4180,022686;4186,257238;4022,71469;5527,857979;3266,106925;4427,720545;3844,880497;6105,839928;4251,98805;4619,113968;5699,246917;4251,499235;3875,867756;4552,553658;3941,136806;5967,242674;5676,97996;4237,107471;3363,292465;4193,949515;3231,870869;5266,474939;4357,131628;7257,0767
001.001.0001 - Linha de Produção;005.0003 - Esgoto;134360,9449;217537,2022;222699,2788;232634,7235;175341,9416;218179,3357;190113,2112;196434,783;139560,757;131985,3459;219148,3629;215463,0197;197117,4047;199066,8527;190812,1447;174833,2074;94971,85965;96656,97943;165827,8116;83002,09819;174271,6276;201821,5705;207435,9893;166228,6544
001.001.0002 - Gerência de Produção;005.0003 - Esgoto;38849,94078;33010,37348;27936,19298;39900,05101;33286,65814;28388,7172;34823,54025;41050,16626;37613,87291;31844,65707;29071,92888;29427,43986;26168,89377;30817,84724;36505,25504;39768,56768;16048,05948;14967,58094;28850,02003;12764,65328;33587,58428;35752,12817;34429,27599;36324,86411
001.002.0001 - Equipe de Vendas;005.0003 - Esgoto;20726,19358;19353,84086;18716,27185;16826,27315;22473,95182;20378,25334;14709,73219;20483,55176;16243,88994;16070,22607;20632,45354;18793,06605;18250,11996;20443,59337;19965,2005;26275,79284;10554,5074;7919,627049;14208,41372;6928,300048;28830,18661;24246,59673;23318,53226;12807,30118
001.002.0002 - Marketing Digital;005.0003 - Esgoto;6879,489156;7625,600808;9359,609322;6987,200413;8763,717037;6735,156414;7492,676326;6027,120966;8172,379562;6325,394306;7411,297207;8818,0192;6494,793415;6527,18813;8043,591294;10394,15275;3408,801629;2848,641123;6259,51655;3449,120647;9511,815273;8433,490026;8598,456663;5930,386187
001.002.0003 - Pesquisa de Mercado;005.0003 - Esgoto;2507,702357;3222,766882;3716,379427;2540,915197;2695,581563;3097,308167;2900,97658;3135,747273;3392,536165;2789,163128;2329,088718;2469,650586;3482,263008;3572,596952;2358,866387;3455,864628;1428,611738;1710,569402;1957,236709;1538,548113;4325,336697;3692,754293;3842,124104;2611,414285
001.002.0004 - Gerência de Vendas;005.0003 - Esgoto;1663,380729;1754,255818;1692,04771;1460,809482;1785,741721;1628,968873;1611,573663;1450,158184;1445,795746;1187,84661;1318,812739;1637,749864;1800,349139;1217,053751;1717,294334;2196,254259;893,9481309;708,7458516;1274,16177;751,2749942;2175,496477;2191,934504;1406,0219;1745,781077
001.003.0001 - Recrutamento e Seleção;005.0003 - Esgoto;2206,869868;2711,069808;2659,528071;2839,317945;2841,650868;2798,015832;2852,888535;3188,010715;3044,752211;1717,178025;2964,992883;2727,200515;2817,871977;2824,433426;2616,129495;2782,117919;1203,023292;953,742289;2316,787245;1614,583894;3165,964405;2680,263804;3528,702399;2037,588607
001.003.0002 - Treinamento e Desenvolvimento;005.0003 - Esgoto;2179,816637;2200,824534;2151,842046;3161,264217;2150,597413;2400,148493;2056,882806;2839,465491;2651,807804;1949,201316;2949,463338;2414,102299;2261,494363;1860,129059;2339,655934;3323,356669;1106,943331;907,1532885;1586,078815;858,433665;2623,668047;2344,964526;2157,913616;1800,335601
001.003.0003 - Remuneração e Benefícios;005.0003 - Esgoto;1892,225858;1462,561798;2134,126953;1919,549253;1972,380727;2408,115354;1908,218024;2191,468455;1713,391661;1849,901096;2479,338484;2153,954289;2280,486633;1399,010095;2314,335803;2036,409891;702,8362743;780,6615745;1554,560759;736,6828571;2220,694175;1712,940026;1735,778619;1756,194621
001.003.0004 - Relações Trabalhistas;005.0003 - Esgoto;1569,402152;1222,164616;1189,593499;1636,81915;1402,5094;1407,080606;1237,16479;1287,412961;1190,811294;1177,347757;1294,794282;1583,762904;1714,287055;1397,235393;1790,680377;1414,753729;605,5845399;637,3721693;1123,610196;671,4582667;1196,221009;1613,387429;1826,749825;1308,9865
001.003.0005 - Gerência de RH;005.0003 - Esgoto;903,3594306;911,0881982;862,6096261;957,8841008;977,435182;950,7306523;942,2937737;997,8608515;928,8405919;734,5941215;972,714725;809,5515061;840,1680258;833,9443749;1049,762934;806,8228552;414,2142083;458,8642678;794,8486926;497,1369259;1102,519018;901,544132;1065,213025;707,1367238
001.004.0001 - Contabilidade Geral;005.0003 - Esgoto;2316,461681;2271,957278;2324,227293;2726,31435;2484,261353;2860,652852;2261,972609;2607,089171;3238,033131;1778,49524;2136,13678;2732,853267;2280,448729;2020,984506;2110,526142;3291,673808;1032,404398;1237,607857;2323,090876;1259,611013;3009,797231;3040,901083;3050,778439;2330,842621
001.004.0002 - Planejamento Financeiro;005.0003 - Esgoto;1537,742159;1487,98545;1458,022856;1568,802793;1426,983951;1793,145681;1812,397808;1730,347537;1201,239278;1334,648081;1464,995711;1343,408214;1685,528494;1118,071904;1542,579283;1772,774816;653,6923738;610,2139813;977,8847742;695,5543347;2335,475189;1591,879274;1539,479857;1098,368256
001.004.0003 - Tesouraria;005.0003 - Esgoto;1448,501589;1335,292559;1157,789544;1053,866226;1309,834297;1055,214711;1494,53806;1227,376711;1156,020091;733,7991091;914,1272995;978,8937576;1528,017815;1533,187911;1257,708029;1853,789651;672,0628537;505,9536233;835,3469644;654,253975;1486,880843;1425,703791;1759,341664;1202,930113
001.004.0004 - Controladoria;005.0003 - Esgoto;800,5934733;904,9885569;918,0944581;1013,685829;919,6357588;783,3264164;674,6963237;924,5137973;1059,588491;955,7228058;1259,490205;915,0585019;702,7389074;830,3310457;903,8885784;1219,830889;404,9005627;414,6757668;695,9998729;353,2460863;1029,902416;1197,701707;1181,725171;764,8233133
001.005.0001 - Pesquisa e Desenvolvimento;005.0003 - Esgoto;3791,342816;2673,226093;2843,557412;3985,261931;2550,731835;3532,911848;3240,576682;2966,817508;3166,40517;2462,904555;2952,742221;2621,410878;2921,865932;2694,64373;3523,238247;2921,810185;1759,239032;1649,355838;2414,477675;1349,829451;4002,50333;3609,048119;3327,277191;2275,272638
001.006.0001 - Testes de Qualidade;005.0003 - Esgoto;7526,643382;6230,583652;6671,731508;8773,75332;7167,748593;5096,831707;5878,320968;5752,132591;6957,660333;6012,846235;6648,479559;6180,952514;7789,692268;5423,271096;6366,924254;7639,216063;3860,762796;2444,147548;4698,960593;2596,529711;6984,628937;6977,640866;7564,551282;4969,01221
001.006.0002 - Inspeção de Produtos;005.0003 - Esgoto;2110,905511;2180,422715;1680,352534;2162,842972;2101,067349;2413,792267;1644,291589;1810,763895;1470,876914;1395,933765;1991,420235;2146,102719;1819,529312;1912,704101;2000,926906;2157,901805;1023,735746;886,0496003;1548,221959;872,0356205;1992,909848;1806,913254;2182,606918;1380,325585
001.006.0003 - Documentação Legal;005.0003 - Esgoto;1213,024564;938,3012202;979,9251205;785,4879577;725,9943696;774,3129275;883,2571074;1101,436301;1008,625433;763,2919061;1041,714638;744,3548966;798,8593959;952,770861;1087,681379;1001,84827;484,3848406;467,1894179;722,3791997;459,2308525;1162,748491;867,3967933;1060,13544;734,4464107
001.007.0001 - Gerenciamento de Estoques;005.0003 - Esgoto;2730,074899;2462,925155;2625,420865;2274,177406;2340,262908;2251,226475;1988,207209;2617,16162;2347,766425;1893,32538;2444,252894;2154,08096;2451,912367;2669,555647;2783,300929;2606,93148;1205,504513;896,9767477;1973,066793;1213,439621;3455,616246;3250,873627;3059,343402;1838,092275
001.007.0002 - Transporte e Distribuição;005.0003 - Esgoto;2889,606282;2208,921778;2684,004417;2252,436287;2023,737485;1953,806808;1875,29669;1863,050072;1998,644887;2102,576442;2244,803534;2111,078992;2507,964227;2124,558598;2264,278869;2116,540332;976,5336914;961,4323769;1443,994787;1079,011009;2439,460639;2373,318539;2694,654427;1830,585929
001.007.0003 - Aquisição e Compras;005.0003 - Esgoto;1100,023141;1618,132364;1194,239859;1120,414313;1142,279598;1474,862546;1615,150585;1415,990168;1357,349746;886,4202413;1047,612841;1078,67928;1242,505762;1171,855756;1617,075221;1301,980594;736,2255742;572,5143639;1060,391284;445,7971825;1506,985916;1664,101518;1458,430654;1043,65975
001.007.0004 - Planejamento de Suprimentos;005.0003 - Esgoto;288,1823438;308,7834368;298,2774594;273,3991138;278,5413078;323,8490093;324,5498988;258,6194511;284,190652;229,9548231;355,9388387;263,2577188;305,9728737;314,4792587;355,3271728;308,1179016;169,9069873;131,7430493;286,0476341;173,6954715;412,5699231;398,8431284;386,290775;365,9715449
001.008.0001 - Suporte Técnico;005.0003 - Esgoto;4503,445914;3424,962456;3497,534379;3895,898811;4630,724363;3224,740302;2785,137843;3703,889123;3276,705423;3703,895594;4122,955815;3335,229558;3379,934881;3354,258473;3203,67096;5452,205614;1703,851321;1429,417148;2837,566656;1755,331411;3387,200157;4706,819322;5103,864367;2722,732425
001.008.0002 - Desenvolvimento de Software;005.0003 - Esgoto;2706,21694;2301,991416;3110,829697;2435,378186;2979,098642;3015,958489;3350,267165;3367,798661;3681,360147;2118,23355;2782,18677;2737,09108;3084,24198;2709,834623;2990,148511;2840,453497;1296,040029;1265,441939;1976,870433;1496,401683;3396,808133;2488,950887;2340,427713;2612,50597
001.008.0003 - Gerenciamento de Redes;005.0003 - Esgoto;2186,773024;1659,78521;2042,658666;1540,782368;1635,082508;1506,550192;1429,010959;1435,105889;1805,453058;1515,664736;1979,932286;1434,162591;1854,634191;1995,557371;1716,544907;2121,003431;904,7401687;632,8844241;1457,077043;745,3901769;2612,868289;1610,036124;2270,587677;1367,08334
001.008.0004 - Segurança da Informação;005.0003 - Esgoto;800,9355877;838,5605592;1219,7232;834,4512234;896,877636;925,2857694;755,0708343;931,0588409;854,0081593;531,8720101;756,4617822;785,4639802;1101,698063;1101,931587;810,8310343;966,7911318;552,274603;512,5113263;696,1103344;520,5166859;1201,529545;1013,818691;1189,216613;899,1304783
001.009.0001 - Novos Projetos;005.0003 - Esgoto;2654,257197;2548,984093;2640,762921;2324,856842;2620,449786;2409,815372;2086,040729;2539,870476;2165,832835;1842,543562;2342,160937;2540,705209;2480,333891;2477,959206;2155,485993;2945,821762;1513,586783;1144,40975;1600,924026;1277,369307;2963,229356;2659,299345;2594,753759;1883,487308
001.009.0002 - Gestão de Projetos;005.0003 - Esgoto;1807,386704;2207,084534;2017,692351;2125,641567;1819,098868;1627,1166;2272,022809;1875,768434;1728,297302;1666,484096;1772,495111;1480,515993;2124,094314;2362,141792;1675,606641;1623,19343;1006,789661;859,9758123;1097,392415;730,3198345;2201,680332;1737,311636;2110,225557;2053,307851
001.009.0003 - Desenho Tecnico;005.0003 - Esgoto;1154,037299;1219,65595;1411,866367;1395,793705;1031,97414;1171,556629;1411,437306;1173,983131;1224,51822;1126,655265;1646,626223;1021,441042;978,3512362;1165,493998;1087,747308;1890,762128;741,6554536;524,5013941;970,7200332;572,3244535;1631,105746;1614,697083;1546,299326;1271,82854
001.009.0004 - Gerencia da Engenharia;005.0003 - Esgoto;509,3070173;678,0182406;612,0358058;681,4486471;585,2369823;571,5849413;721,7174318;725,1187668;610,9443257;512,0986722;662,9519916;727,8889273;626,4215063;706,5149841;650,4155447;775,4430624;298,2126919;282,9138027;583,803457;251,7612551;742,9892275;744,4344734;777,0086778;402,4128033
001.010.0001 - Equipamentos;005.0003 - Esgoto;7369,771196;8234,106835;6371,279069;6899,439008;7183,619632;7169,56661;8429,322511;7061,891226;6907,555285;4627,329985;7055,862783;8888,10936;7089,605729;7242,072814;8463,098797;9466,831083;3258,827182;2745,560937;4865,558217;3398,099268;9182,90858;9122,973886;9739,330791;5793,99098
001.010.0002 - Utilidades;005.0003 - Esgoto;3818,084507;4284,599245;3939,074316;4265,525182;3518,901553;3188,035048;3752,384299;3804,290407;3965,741432;2942,852594;4355,412583;3448,016313;2915,742422;4304,197851;3503,127997;3956,23826;1820,255317;1644,166742;2690,974208;1365,269957;4377,846357;3368,827127;4300,111798;3386,356151
001.010.0003 - Predial;005.0003 - Esgoto;1601,148156;1494,486604;1481,294022;1285,53629;1392,375096;1090,076375;1674,539931;929,4787464;1521,378828;904,8405241;1286,563871;1101,490101;1127,747293;1301,28796;1262,280578;1553,218526;463,9846689;585,419312;930,9183906;648,337774;1815,111736;1078,918905;1197,320916;1369,740156
