Referência:;2021;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;janeiro;;fevereiro;;março;;abril;;maio;;junho;;julho;;agosto;;setembro;;outubro;;novembro;;dezembro;
001.001.0001 - Linha de Produção;005.0002 - Água;132823,64;112394,63;135948,76;140612,75;115193,94;104617,16;122062,58;103100,74;103935,02;131517,71;125096,24;122247,37;110055,06;119571,53;115722,64;124147,09;129821,14;121027,65;105073,84;100447,27;101650,69;87689,5;97155,32;87573
001.001.0002 - Gerência de Produção;005.0002 - Água;25152,96;18390,58;25702,13;18119,69;19138,65;23159,89;22321,35;23940,8;23947,79;25647,56;21455,99;25342,61;17966,94;19981,59;19160,44;26897,3;25722,46;17994,92;14160,86;16597,74;14762;20751,95;16469,53;19619,82
001.002.0001 - Equipe de Vendas;005.0002 - Água;10255,46;11333,14;11920,57;10432,95;13157,75;10968,87;11390,98;11279,15;12223,48;14660,48;12934,82;12041,14;11121,54;14388,57;13766,75;11961,42;13820,93;13523,26;9310,33;7724,7;8940,07;10414,33;10003,39;12170,35
001.002.0002 - Marketing Digital;005.0002 - Água;5722,5;5791,84;5545,51;4867,27;4410,89;4281,72;6194,45;4405,57;5202,65;4535,99;6207,38;5437,16;5707,37;6219,35;5302,53;5623,3;5548,57;6223,69;4271,5;3314,77;4240,13;3983,29;3952,46;3688,55
001.002.0003 - Pesquisa de Mercado;005.0002 - Água;2031,43;1737;1733,47;1788,82;2448,66;2500,37;2180,91;2052,49;2270,26;1772,59;1856,66;2414,87;1958,98;2053,84;2103,71;2148,41;1808,76;1708,52;1300,28;1775,1;1283,13;1955,91;1371,93;2030,8
001.002.0004 - Gerência de Vendas;005.0002 - Água;1200,02;948,22;1164,89;989,53;1168,89;1162,72;966,53;1237,62;902,32;950,54;977,92;1323,58;1130,16;1019,17;1061,03;900,78;1166,51;1135,28;789,18;890,41;882,74;960,38;857,16;775,06
001.003.0001 - Recrutamento e Seleção;005.0002 - Água;2094,94;2117,1;2247,06;2196,44;1757,23;1683,99;1536,17;1797,54;1610,24;1558,64;2181,94;1811,36;1860,33;1691,64;2072,44;1994,6;1796,02;1915,89;1186,15;1315,21;1358,25;1684,52;1475,62;1333,3
001.003.0002 - Treinamento e Desenvolvimento;005.0002 - Água;1493,27;1680,87;1737,92;1485,71;1884,84;1601,45;1689,11;1420,17;1868,57;1719,42;1663,41;1665,89;1829,67;1577,82;1575,75;1726,72;1767,18;1894,53;1193,11;1138,29;1190,02;1248,48;1169,97;1549,53
001.003.0003 - Remuneração e Benefícios;005.0002 - Água;1460,86;1432,98;1112,16;1238,56;1130,9;1223,35;1182,42;1364,67;1026,06;1348,5;1141,27;1195,17;1347,93;1211,08;1053;1530,62;1221,3;1268,5;1045,22;816,83;931,73;957,1;845,1;967,29
001.003.0004 - Relações Trabalhistas;005.0002 - Água;983,71;846,42;960,22;845,52;781,62;768,96;908,91;996,04;1109,98;1113,03;881,43;884,76;804,62;880,28;923,69;1036,34;820,29;1123,94;715,82;579,12;715,4;936,9;688,98;649,2
001.003.0005 - Gerência de RH;005.0002 - Água;552,62;748;527,84;759,21;514,5;741,03;636,57;710,86;588,52;648,36;524,82;681,84;644,61;654,44;662,6;705,64;597,37;566,99;524,14;403,4;402,54;425,78;524,8;498,97
001.004.0001 - Contabilidade Geral;005.0002 - Água;1743,03;1496,99;1599,18;1556,37;1853,08;1835,99;1723,94;1989,49;1913,19;1845,94;1465,09;1486,15;1656,85;2022,6;1587,73;1877,65;1421,73;1468,94;1276,35;1131,18;1331,97;1204,39;1396,65;1352,45
001.004.0002 - Planejamento Financeiro;005.0002 - Água;1222,64;1056,55;1076,9;993,05;886,86;890,81;1240,47;1212,33;1102,22;1224,57;1254,03;962,21;1241,41;1018,94;1106,6;910,62;945,48;1173,23;660,44;646,56;814,81;889,45;608,16;733,25
001.004.0003 - Tesouraria;005.0002 - Água;796,83;741,61;838,65;817,2;985,51;907,27;744,96;805,32;892,23;900,53;863,31;1031,75;840,14;1063,73;852,33;1010,81;700,25;716,92;501,91;713,57;558,69;660,92;523,22;807,88
001.004.0004 - Controladoria;005.0002 - Água;676,86;686,3;524,63;543,02;692,68;568,54;683,16;651,28;628,1;718,43;756,38;557,35;529,46;648,23;639,8;602,85;766,6;511,76;464,33;540,06;438,48;470,1;460,44;455,89
001.005.0001 - Pesquisa e Desenvolvimento;005.0002 - Água;2418,35;2215,38;2227,49;2173,47;1862,82;1846,6;1984,85;2082,52;1713,23;2009,03;2148,85;1962,43;2418,03;2022,24;2074,84;1816,54;2279,43;1982,13;1710,74;1616,69;1554,81;2061,93;1603,85;1869,54
001.006.0001 - Testes de Qualidade;005.0002 - Água;4750,66;3965,03;5091,95;3585,09;4460,78;4011,75;4877,19;3791,9;4489,39;3886,7;4050,57;5151,7;4060,61;4883,12;4139,35;4472,9;4285,88;3929,1;3291,11;3417,73;2867,49;3952,72;2901,12;3735,66
001.006.0002 - Inspeção de Produtos;005.0002 - Água;1095,2;1344,5;1226,08;1492,98;1025,21;1306,92;1318,54;1200,51;1191,97;1036,9;1096,31;1523,05;1046,91;1261,68;1057,31;1576,25;1491,34;1214,12;903,12;840,66;1081,66;1088,89;930,62;889,01
001.006.0003 - Documentação Legal;005.0002 - Água;576,91;756,65;675,02;561,71;585,18;734,88;727,62;597,23;515,29;728,31;574,74;577,89;516,8;666,64;725,95;768,19;717,1;748,11;512,4;424,33;524,83;454,41;511,2;548,09
001.007.0001 - Gerenciamento de Estoques;005.0002 - Água;2028,41;1828,62;1483,79;1600,28;1614,67;1808,43;1373,88;2009,76;1811,95;1492,42;1783,56;1510,8;1733,63;1642,68;1369,87;2117,57;1539,6;1982,14;988,3;1211,28;1391,31;1237,73;1258,69;1355,22
001.007.0002 - Transporte e Distribuição;005.0002 - Água;1600,69;1344;1545,77;1328,68;1261,19;1420,42;1776,73;1748,5;1404,82;1671,91;1269,4;1746,76;1243,32;1744,14;1719,04;1787,2;1392,26;1432,1;1196,31;983,83;843,95;1329,34;913,1;1386,97
001.007.0003 - Aquisição e Compras;005.0002 - Água;997,73;759,23;683,52;824,78;1014,72;852,65;926,88;876,17;806,26;937,98;807,32;867,99;979,72;888,11;936,38;1047,46;1000,6;844,73;551,15;485,38;716,98;751,9;559,91;808,19
001.007.0004 - Planejamento de Suprimentos;005.0002 - Água;249,85;183,64;189,36;183,62;235,21;176,34;184,46;230,62;227,64;170,53;200,12;191,41;236,05;239,98;196,87;214,51;251,79;229,38;178;155,63;120,95;202,78;179,65;163,12
001.008.0001 - Suporte Técnico;005.0002 - Água;2059,27;2948,74;2500,7;2430,12;2227,74;2109,02;2809,78;2849,94;2633,55;2660,95;2246,78;2931,96;2632,98;2776,01;2083,89;2620,13;3053,26;2540,81;1865,34;2060,77;2040,75;2118,38;2083,35;1897,42
001.008.0002 - Desenvolvimento de Software;005.0002 - Água;1599,62;1589,93;1871,72;1559,57;1605,37;2155,84;1911,46;1998,73;1801,23;2082,54;1580,89;2255,6;1773,28;2391,37;1783,5;2097,25;1789,85;1907,82;1109,1;1538,46;1384,57;1742,23;1340,39;1795,88
001.008.0003 - Gerenciamento de Redes;005.0002 - Água;1468,51;1244,44;1302,81;1318,4;1146,04;1108,13;1310,17;1264,07;1179,7;1336,19;1305,51;1429,05;1220,35;1425,12;1459;1276,96;1484,87;1137,98;948,67;1004,36;918,2;1222,14;828,94;1060,73
001.008.0004 - Segurança da Informação;005.0002 - Água;520,6;669,34;520,93;510,21;543,19;691,56;670,03;720,12;711,35;639,21;550,78;745,97;652,41;732,6;563,33;738,85;650,91;602,33;442,33;462,48;516,31;624,66;488,82;513,81
001.009.0001 - Novos Projetos;005.0002 - Água;1540,28;1815,57;1641,46;1871,5;1713,09;1649,75;1643,16;1985,96;1412,14;1930,61;1795,36;1862,13;2029,54;1677,55;1503,35;2142,03;1861,34;1678,86;1297;1241,9;1403,33;1677,96;1382,58;1513,96
001.009.0002 - Gestão de Projetos;005.0002 - Água;1515,19;1299,69;1307,99;1066,56;1397,01;1156,41;1450,79;1296,09;1105,45;1270,1;1114,57;1511,18;1043,71;1515,91;1460,02;1076,71;1316,7;1342;750,57;925,27;766,24;1270,94;1005,37;1205,37
001.009.0003 - Desenho Tecnico;005.0002 - Água;741,12;684,53;869,64;979,25;935,13;837,76;696,08;963,45;760,85;983,19;829,74;800,8;935,1;881,01;908,19;855,57;823,28;735,66;581,43;526,67;518,71;673,32;584,3;794,97
001.009.0004 - Gerencia da Engenharia;005.0002 - Água;403,67;354,48;493,13;434,96;435,5;360,69;466,61;449,08;413,93;430,19;465,73;457,25;487,78;496,25;355,96;385,61;360,07;386,77;313,93;359,54;349,96;348,35;243,2;371,04
001.010.0001 - Equipamentos;005.0002 - Água;4261,14;5715,5;5721,76;5135,33;6000,8;5404,89;5105,47;4272,57;5910,55;4237,14;5588,85;4970,78;4764,79;5998,67;5883,42;5664,1;4267,69;4174,61;4047,01;3325,04;3467,32;3488,64;3879,87;3473,6
001.010.0002 - Utilidades;005.0002 - Água;2821,37;2341,72;2918,84;3017,47;2369,35;2681,19;2837,55;2943,73;3050,52;2577,32;2666,11;3166,63;2091,56;2161,02;2863,03;2920,85;2554,95;2340,62;1729,33;1880,24;1937,88;2283,37;1540,45;2371,36
001.010.0003 - Predial;005.0002 - Água;936,75;806,17;721,45;701,07;920,69;1001,87;860,31;970,65;874,47;918,13;719,87;923,61;839,94;974,28;692,67;941,7;913,9;985,44;537,42;551,64;617,1;791,87;720,53;719,69
001.001.0001 - Linha de Produção;005.0004 - Combustíveis;15103,97;13651,88;9416,04;11460,21;19494,55;19882,52;12368,52;9245,42;13549,39;12150,17;10502,43;8924,96;10127,78;13916,18;10459,7;12537,68;10136,71;10495,7;9251,59;11003,61;12210,58;7576,08;8239,8;8894,03
001.001.0002 - Gerência de Produção;005.0004 - Combustíveis;2283,75;2257,37;2039,29;2033,33;3476,07;3530,77;2071,54;1741,12;2284,63;1867,73;2052,61;1527,57;2342,68;1806,08;2225,57;2550,62;1884;1701,2;1600,41;1892,37;1960,54;1315,71;2012,46;1591,83
001.002.0001 - Equipe de Vendas;005.0004 - Combustíveis;1551,88;1276,93;1216,16;925,21;1958,94;1947,28;1231,77;963,8;1289,62;834,39;952,45;966,95;1113,53;1407,28;1091,21;1386,49;1180,4;951,45;1102,73;1235,77;965,97;766,74;946,45;1089,59
001.002.0002 - Marketing Digital;005.0004 - Combustíveis;519,74;553,63;358,97;436,42;713,56;683,58;510,46;407,22;461,79;352,03;503,63;429,12;471,33;487,46;514,77;521,64;502,15;359,08;398,33;361,13;499,33;374,54;431,69;350,85
001.002.0003 - Pesquisa de Mercado;005.0004 - Combustíveis;212,06;175,36;174,36;185,27;259,3;313,7;181,24;168,62;179,21;165,56;212,98;160,03;239,14;217,87;214,82;235,29;190,37;132,13;165,31;175,85;170,64;125,67;164,07;138,07
001.002.0004 - Gerência de Vendas;005.0004 - Combustíveis;102,28;101,73;84,1;66,4;180,32;153,57;105,71;101,27;94,65;84,56;104,06;88,21;87,22;93,43;96,81;109,63;111,23;85,3;102,77;98,87;104,8;69,89;93,17;91,65
001.003.0001 - Recrutamento e Seleção;005.0004 - Combustíveis;186,21;201,94;157,83;133,76;269,3;317,57;181,12;128,53;154,17;160,89;191,29;163,1;168,18;184,79;184,03;197,46;143,08;112,9;148,73;167,83;147,38;129,43;178,09;147,37
001.003.0002 - Treinamento e Desenvolvimento;005.0004 - Combustíveis;144,82;146,08;118,2;116,82;237,46;190,73;136,28;115,33;122,62;153,37;160,01;122,86;122,29;175,33;131,86;167,09;158,51;105,42;147,69;130,74;134,82;85,59;102,99;100,17
001.003.0003 - Remuneração e Benefícios;005.0004 - Combustíveis;149,96;116,89;95,87;104,99;195,88;194,37;135,99;100,3;105,94;88,81;95,71;114,4;122,75;129,5;121,52;146,24;126,34;88,76;122,26;92,15;107,64;70,54;105,88;80,87
001.003.0004 - Relações Trabalhistas;005.0004 - Combustíveis;106,34;93,59;88,68;73,46;156,06;139,92;95,34;88,51;72,37;73,68;91,84;79,17;83,47;73,94;79,16;96,48;93,07;55,78;86,67;92,74;91,33;52,26;69,66;72,23
001.003.0005 - Gerência de RH;005.0004 - Combustíveis;70,14;68,85;55,93;42,79;79,88;103,44;46,75;60,67;62,15;41,54;45,17;60,31;53,75;48,38;65,4;71,21;67,99;48,92;56,37;49,69;60,04;44,81;56,64;48,46
001.004.0001 - Contabilidade Geral;005.0004 - Combustíveis;174,5;185,33;132,56;128,48;200,36;280,61;166,31;119,98;151,22;119,68;119,35;168,47;188,51;149,75;163,23;167,98;173,49;135,33;140,22;119,07;123,14;101,54;156,93;130,93
001.004.0002 - Planejamento Financeiro;005.0004 - Combustíveis;107,91;126,51;99,98;69,43;140,83;165,75;81,15;103,48;108,51;80,46;93,51;101,02;87,15;110,35;79,26;110,42;84,66;87,16;82,66;93,43;92,67;67,34;98,94;88,67
001.004.0003 - Tesouraria;005.0004 - Combustíveis;98,38;81,91;68,34;57,65;129,93;131,58;74,69;70,55;73,17;63,24;72,67;84,5;76,68;73,91;91,15;85,27;77,81;67,93;72,05;67,48;61,28;50,4;67,52;66,19
001.004.0004 - Controladoria;005.0004 - Combustíveis;74,87;76,36;59,36;56,96;93,84;93,62;60,6;61,05;67,23;41,77;59,97;60,23;62,64;58,25;58,29;64,9;50,41;47,98;49,58;53,06;64,37;38,32;49,54;55,53
001.005.0001 - Pesquisa e Desenvolvimento;005.0004 - Combustíveis;188,86;209,88;157,58;180,76;352,35;366,57;215,02;154,39;204,91;198,99;151,62;147,82;197,59;191,43;216,09;222,96;191,64;141,17;152,51;172,33;184,44;122,71;152,33;140,5
001.006.0001 - Testes de Qualidade;005.0004 - Combustíveis;539,29;517,57;310,63;312,2;722,85;753,75;366,92;381,89;464,03;421,94;396,94;315,02;417,74;440,87;370,3;437,84;321,05;272,83;321,8;399,69;476,87;288,99;362,29;406,66
001.006.0002 - Inspeção de Produtos;005.0004 - Combustíveis;114,36;141,8;123,49;102,73;171,64;172,66;92,93;108,96;123,97;90,01;103,73;119,24;106,31;104,4;119,82;134,88;100,5;89,8;112,39;109,31;99,55;67,16;91,49;82,32
001.006.0003 - Documentação Legal;005.0004 - Combustíveis;76,93;77,26;44,37;56,74;107,7;86,43;64,77;49,15;56,95;54,14;61,72;56,68;65,2;60,25;59,03;54,31;48,27;51,28;63,36;56,57;47,02;32,39;53,63;52,61
001.007.0001 - Gerenciamento de Estoques;005.0004 - Combustíveis;194,29;170,16;149,25;119,03;205,67;232,71;175,91;120,36;145,69;129,63;153,81;154,18;182,87;190,42;179,47;169,04;154,83;102,63;155,02;153,3;159,52;118,02;164,29;129,72
001.007.0002 - Transporte e Distribuição;005.0004 - Combustíveis;134,06;126,84;102,87;104,44;221,74;232,69;155,83;144,76;107,08;113,15;104,19;142,69;126,53;126,22;150,91;127,84;158,77;122,48;135,43;122,65;135,7;85,74;141,98;98,18
001.007.0003 - Aquisição e Compras;005.0004 - Combustíveis;105,3;79,01;80,87;53,59;109,54;113,65;84,08;57,2;90,13;59,37;62,97;58,77;79,88;80,52;67,21;80,73;63,16;64,47;70,88;76,12;69,57;50,63;78;73,05
001.007.0004 - Planejamento de Suprimentos;005.0004 - Combustíveis;21,13;24,73;17,34;16,57;35,57;29,09;22,54;14,72;16,15;14,94;18,35;21,3;23,3;19,53;15,57;18,48;21,53;14,29;16,17;15,54;20,06;13,52;19,24;13,18
001.008.0001 - Suporte Técnico;005.0004 - Combustíveis;307,46;261,27;194,88;161,21;408,95;317,83;241,86;183,46;250,46;240,41;213,09;248,05;282,26;265,14;202,84;258,96;212,75;165,22;241,97;212,37;228,48;130,25;170,94;203,11
001.008.0002 - Desenvolvimento de Software;005.0004 - Combustíveis;183,49;199,94;175,08;162,57;319,89;277,64;178,92;159,5;152,34;140,44;133,05;129,74;145,7;192;169,9;165,4;162,82;161,1;152,05;156,87;189,5;135,61;133,63;164,99
001.008.0003 - Gerenciamento de Redes;005.0004 - Combustíveis;116,93;145,35;119,68;87,4;214,74;192,77;106,67;107,09;111,22;103,53;105,16;94,73;96,7;128,78;129,73;136,43;128,63;97,62;109,49;106,91;101,66;79,55;95,63;81,52
001.008.0004 - Segurança da Informação;005.0004 - Combustíveis;69,41;56,47;51,12;51,02;87,64;102,67;66,65;57,47;67,55;60,92;52,99;52,22;58,29;58,79;66,32;60,6;56,77;42,32;51,03;50;52,5;39,58;48,43;52,12
001.009.0001 - Novos Projetos;005.0004 - Combustíveis;164,62;197,91;139,95;117,22;252,78;294,54;153,41;153,57;165,93;130,89;116,78;163,92;135,65;131,78;134,05;189,43;145,77;136,68;153,06;115,88;173,43;94,47;111,48;150,01
001.009.0002 - Gestão de Projetos;005.0004 - Combustíveis;120,63;141,76;105,29;104,85;203,86;211,68;115,84;98,12;105,02;97,93;105,69;102,92;103,88;101,32;109,66;117,7;133,9;83,96;106,25;116,01;113,28;64,95;114,19;105,97
001.009.0003 - Desenho Tecnico;005.0004 - Combustíveis;103,99;75,67;64,15;64,9;114,4;135,49;90,98;81,94;88,02;55,98;60,62;64,68;86,9;89,6;85,95;82,32;73,3;52,83;70,97;77,19;65,23;50,68;76,99;57,88
001.009.0004 - Gerencia da Engenharia;005.0004 - Combustíveis;47,88;45,95;38;34,99;72,45;59,06;36,77;33,7;40,06;33,41;38,39;29,9;37,2;37,77;43,33;39,93;36,55;25,73;38,83;31,53;41,25;26,27;37,95;28,28
001.010.0001 - Equipamentos;005.0004 - Combustíveis;560,07;509,19;393,95;380,61;725,42;787,18;452,11;389,05;493,62;435,06;440,43;375,38;579,04;448,86;421,52;438,82;513,09;409,62;459,99;347,28;375,27;302,95;485,72;434,56
001.010.0002 - Utilidades;005.0004 - Combustíveis;220,03;219,85;235,09;157,81;344,76;384,56;228,34;190,95;188,75;187,38;189,6;234,31;265,9;259,85;216,7;270,01;214,62;200,29;258,17;206,74;208,14;150,56;191,72;220,54
001.010.0003 - Predial;005.0004 - Combustíveis;84,88;87,18;67,04;73,25;112,28;131,55;85,74;68,9;85,62;71,37;68,69;82,69;95,25;96,37;81,79;83,98;72,56;55,23;85,03;78,69;79,58;61,1;70,9;52,6
001.001.0001 - Linha de Produção;005.0001 - Energia Elétrica;574928,04;627151,75;531782,29;825754,67;528475,12;766423,15;726918,84;904183,3;776701,24;664132,52;801800,75;660820,14;607521,25;744883,97;693237,56;678437,27;616992,16;578661,5;506650,82;601572,71;833115,26;797547,59;821002,2;1152317,52
001.001.0002 - Gerência de Produção;005.0001 - Energia Elétrica;122272,95;133865,78;128482,01;154195,49;114810,58;120764,6;111727,33;122012,08;129063,75;117457,46;140786,92;145931,61;137413,43;105061,27;148417,06;101040,91;145706,24;139673,93;102850,32;113544,49;143650,77;162792,26;136984,35;176715,99
001.002.0001 - Equipe de Vendas;005.0001 - Energia Elétrica;72352,12;92438,59;62869,57;80473,42;58983,78;88564,52;72864,76;76098,86;62086,76;77977,24;68403,6;78632,98;82192,34;66678,85;86659,18;68367,21;70203,2;66144,42;51736,95;71267,79;63984,4;90042,8;71412,23;107348,12
001.002.0002 - Marketing Digital;005.0001 - Energia Elétrica;30018,17;28419,24;24426,4;30747,07;25532,6;31541,38;22353,84;35211,59;33280,85;34080,61;26808,85;31843,06;26450,58;31351,1;25195,71;27108,37;33838,17;26590,73;22783,25;30157,47;32136,28;31214,55;27109,13;36036,16
001.002.0003 - Pesquisa de Mercado;005.0001 - Energia Elétrica;10472,1;13814,81;10065,3;14173,18;10551,29;14782,73;11721,39;14316,86;12423,42;12875;13592,57;11911,7;12045,38;10429,34;14023,76;11368,55;11445,25;10757,3;10411,1;13087,75;10321,02;12234,15;12600,01;16722,69
001.002.0004 - Gerência de Vendas;005.0001 - Energia Elétrica;4542,79;5705,38;5121,42;6244,66;5656,78;5734,22;4836,71;7756,28;5194,86;5133,58;6535,65;5789,96;6866,84;4574,29;5630,95;5755,38;5396,67;6424,88;4283,81;5679,4;5828,5;6972,18;6150,79;8017,09
001.003.0001 - Recrutamento e Seleção;005.0001 - Energia Elétrica;9350,95;12294,15;8257,91;11234,22;7989,04;13993,58;9208,59;10429,43;8951,51;9241,95;11384,5;10167,58;12531,34;11344,84;9997,02;10818,25;12211,5;11883,23;10437,66;12207,07;12103,69;13582,94;12394,11;13881,96
001.003.0002 - Treinamento e Desenvolvimento;005.0001 - Energia Elétrica;6620,04;11204,78;8916,53;10375,44;7176,52;9757,13;8684,59;7878,45;8936,12;8350,55;9480,82;9384,77;10530,57;7597,41;8231,92;7200,89;10481,56;9720,21;7900,29;7327,08;8843,93;8659,67;10445,66;10574,93
001.003.0003 - Remuneração e Benefícios;005.0001 - Energia Elétrica;5826,95;8882,34;5401,17;6466,91;6360,03;6427,88;6179,81;7694,9;6156,22;6796,89;6280,13;6241,01;6078,96;6545,84;5874,13;6185,91;7239,29;6809,28;6453,52;7532,89;7188,6;9089,9;7300,54;9944,95
001.003.0004 - Relações Trabalhistas;005.0001 - Energia Elétrica;4325,37;6600,4;5173,86;5228,57;4660,43;4809,06;4001,17;5991,2;5518,76;5765,29;4915,52;4582,3;4778,11;5789,39;4427,77;5904,7;4680,75;4290,6;4988,52;4451,79;4886,42;6505,75;5456,18;6502,33
001.003.0005 - Gerência de RH;005.0001 - Energia Elétrica;3089,53;4085,87;3406,42;3762,32;3240,7;3781,77;3130,92;4321,65;3083,57;3165,21;4056,56;2934,13;3617,15;3048,09;3500,49;4223,73;3913,8;2858,37;3030,8;3733,73;3449,14;4069,74;3742,23;4373,48
001.004.0001 - Contabilidade Geral;005.0001 - Energia Elétrica;9400,62;9097,49;10003,23;8524,18;9235,08;11211,57;7373,54;9460,88;9314,76;8977,45;9521,45;9493,53;8987,88;8853,34;11091,84;7756,34;8747,41;9606,74;7717,69;10900,13;10817,38;8837,05;8652,31;15314,38
001.004.0002 - Planejamento Financeiro;005.0001 - Energia Elétrica;5630,72;7705,41;4899,11;6008,14;4208,92;6799,77;4450,76;7394,22;6567,94;6580,2;7165,9;6136,41;6927,57;5284,3;6382,08;5762,91;5239,63;5134,55;5210,29;7031,48;5688,21;6434,34;5788,97;8235,08
001.004.0003 - Tesouraria;005.0001 - Energia Elétrica;4017,69;5612,42;3662,47;5187,7;4696,14;4292,64;5029,15;4570,2;3771,23;5051,63;4222,49;4055,99;4105,79;3824,84;4551,19;4448,03;5375,97;4232,06;4566,72;5165,89;4188,06;6315,14;5532,1;7635,42
001.004.0004 - Controladoria;005.0001 - Energia Elétrica;3387,15;4251,94;3448,33;4586,57;2925,21;3503,81;3042,68;3171,95;3932,84;2843,73;3923,49;3810,18;3941,14;3810,19;3219,88;3166,65;3064,55;3572,51;3094,24;2883,01;3037,81;3561,07;2982,69;4026,45
001.005.0001 - Pesquisa e Desenvolvimento;005.0001 - Energia Elétrica;11279,07;11951,07;10267,97;10730,39;10173,05;11602,43;9874,4;12731,62;12459,2;12571,62;10152,56;13157,31;10811,34;9975,66;9883,88;12289,42;12522,03;9623,36;12466,15;13117,59;13640,07;13172,16;13274,34;19489,91
001.006.0001 - Testes de Qualidade;005.0001 - Energia Elétrica;24933,53;26113,09;24949,13;28550,27;21732,36;23001,68;21087,98;29840,66;22072,8;21444,96;29611,14;26896,38;23262,08;21457,23;29253,02;24727,05;19864,79;20637,25;21179,1;26427,06;25554,08;24662,33;25282,35;35028,91
001.006.0002 - Inspeção de Produtos;005.0001 - Energia Elétrica;7571,41;7524,41;6827,71;6736,76;6367,42;6890,93;7529,6;7474,96;6791,06;5697,64;8582,39;6852,62;7368,48;5430,88;8534,14;8180,84;5901,27;7262,02;6515,33;8457,55;7013,04;9597,54;7145,97;11117,95
001.006.0003 - Documentação Legal;005.0001 - Energia Elétrica;3228,49;3970,98;3564,12;3465,59;3495,18;3368,8;3732,87;4023,72;2701,37;3834,81;4077,8;4196,3;3791,43;3414,86;3757,73;3216,83;2865,19;3133,8;2841,11;3304,73;3929,73;3581,63;2820,58;5924,5
001.007.0001 - Gerenciamento de Estoques;005.0001 - Energia Elétrica;7856,47;11606,48;7876,53;8491,84;8718,39;10386,44;8822,38;10496,13;7484,1;9461,02;9179,45;8262,34;9228,16;8113,55;8229,4;8448,8;8995,48;9366,85;9876,44;8035,64;7931,11;12398,34;7540,94;10728,34
001.007.0002 - Transporte e Distribuição;005.0001 - Energia Elétrica;7788,79;7345,32;7947,66;8340,01;8048,27;10697,19;7485,53;8544,32;8338,22;7531,45;9074,13;6673,59;8145,6;8390,07;8850,43;9370,58;9584,66;6659,91;6895,34;9233,37;9197,65;7933,41;9152,88;13089,07
001.007.0003 - Aquisição e Compras;005.0001 - Energia Elétrica;4159,93;5385,87;4062,26;4673;3586,3;4430,35;5235,07;5576,29;4250,94;5332,29;4145,1;5304,63;4785,24;4869,26;4936,49;4210,16;4221,13;4506,27;4644,33;4780,21;5400,64;4464,29;3922,72;6396,2
001.007.0004 - Planejamento de Suprimentos;005.0001 - Energia Elétrica;1000,22;1250,65;1164,09;1431,11;1065,67;1470,48;1203,49;1082,81;1190,06;1239,5;1339,82;1010,46;1010,47;917,97;1445,09;1053,26;1265,24;960,44;970,04;1278,69;1118,06;1466,57;1264,16;1847,64
001.008.0001 - Suporte Técnico;005.0001 - Energia Elétrica;11094,56;18369,53;12505,08;15622,77;10381,52;17737,47;10587,93;15110,68;15979,52;12027,43;13821,42;14679,13;13392,1;15223,05;12779,12;15837,95;14576,45;12645,94;14364,46;15504,31;14295,03;17565,75;16148,22;17527,98
001.008.0002 - Desenvolvimento de Software;005.0001 - Energia Elétrica;10491,02;11866,39;9168,46;11913,7;7637,36;12263,59;10255,45;9897,4;10960,68;9893,8;12133,25;10787,25;12464,34;8714,08;12709,65;9876,92;9276,37;11050,32;10691,88;12064,88;9021,66;14107,9;9529,13;13307,96
001.008.0003 - Gerenciamento de Redes;005.0001 - Energia Elétrica;5415,69;6650,49;6916,68;8881,55;5745,84;6948,23;6922,42;8008,32;7286,98;7957,98;7191,94;7263,66;5927,62;5891,96;7238,05;6940,27;6842,68;6026,75;6461,63;7155,16;7903,78;7946,91;5838,83;11504,27
001.008.0004 - Segurança da Informação;005.0001 - Energia Elétrica;2999,11;4124,7;2710,51;3841,8;3520,16;4646,08;2902,45;4514,72;3803,44;3744,21;4002,12;3057,28;3288,26;3722,45;4107,22;3163,89;3385,78;2712;3089,12;3743,66;3872,75;4499,58;3103,98;5430,48
001.009.0001 - Novos Projetos;005.0001 - Energia Elétrica;9937,85;12311,71;7086,04;11409,53;6849,62;10660,92;8021,77;9666,94;9062,89;8157,07;10768,77;10423,73;10415,68;7435,7;11198,66;9260,64;9704,93;7403,76;8371,88;10836,75;8565,64;9435,23;11156,79;13430,63
001.009.0002 - Gestão de Projetos;005.0001 - Energia Elétrica;5556,81;8278,2;5334,52;6650,13;5499,15;7415,7;5367,74;7483,18;6009,14;5786,16;8239,2;7457,08;6717,66;6886,1;8082,13;8279,31;5748,22;6519,17;6334,87;6255,42;5787,07;8269,73;6645,83;11106,04
001.009.0003 - Desenho Tecnico;005.0001 - Energia Elétrica;4759,76;4512,71;4378,78;4908,03;4269,81;5301,62;4700,94;5062,33;4507,74;4386,57;5174,46;5041,7;4496,3;5229,81;4938,64;4768,29;4018,89;5211,86;4486,19;4900,43;3806,84;4587,74;4774,12;5689,21
001.009.0004 - Gerencia da Engenharia;005.0001 - Energia Elétrica;1780;2433,96;1823,1;2151,95;1647,36;2286,22;2585,44;2668,45;1939,57;1893,24;2141,8;2687,76;2014,71;2284,53;2755,62;2394,26;2480,2;2010,67;1955,13;2215,39;2608,34;3026,65;2202,57;3790,35
