Referência:;2020;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;janeiro;;fevereiro;;março;;abril;;maio;;junho;;julho;;agosto;;setembro;;outubro;;novembro;;dezembro;
001.002.0004 - Gerência de Vendas;005.0002 - Água;1301,528177;611,1002198;765,1510415;649,265703;1035,627708;749,0343623;896,9609697;826,6523054;968,7601411;623,7327216;768,0977046;1008,560493;1117,758881;977,4233603;722,5973126;863,2317093;947,9328434;796,5620686;757,055391;935,8413359;575,4380275;719,5210919;584,4261407;678,4944572
001.003.0001 - Recrutamento e Seleção;005.0002 - Água;1646,76465;1516,848497;1558,161995;2100,890399;1680,418433;1513,119838;1142,069253;1940,493479;1653,548266;1123,972612;1957,330431;1830,300283;1378,350343;1213,295412;1857,507096;2000,35989;1191,472331;2005,626182;950,6890091;1084,988195;1253,138202;1194,932889;1351,541057;1000,952208
001.003.0002 - Treinamento e Desenvolvimento;005.0002 - Água;1550,244001;1344,015769;1180,857666;993,8796544;2020,834855;1678,488933;1475,059254;1193,212113;1425,602862;1318,870221;1268,45714;1661,46737;1678,894125;1039,833051;1135,347127;1210,429626;1222,241462;1433,14193;966,7468954;952,4614043;958,3470021;1045,263243;916,3353714;1177,505413
001.003.0003 - Remuneração e Benefícios;005.0002 - Água;1145,912303;1004,798451;1036,474482;964,9945888;803,4037111;1064,109091;1213,733178;1454,110032;975,1100973;1046,487585;874,3484943;1151,481025;1394,328756;1219,9221;1153,166614;1639,861402;913,8896593;1161,894002;696,4653545;722,9528607;842,4399602;683,9002812;627,6833986;683,3013933
001.003.0004 - Relações Trabalhistas;005.0002 - Água;1082,990903;690,2006453;904,1930151;867,5279482;674,0456196;643,6758214;865,6464586;874,7625697;899,8638771;975,6314847;828,0632448;914,6507524;565,8709968;614,9452843;700,3054254;880,6118272;730,2318451;1106,735432;680,5977061;611,6816271;711,3008496;689,1226348;747,7230493;456,4784139
001.003.0005 - Gerência de RH;005.0002 - Água;482,7385591;807,7925532;410,6374521;550,0278524;436,1336621;704,8562715;581,0498118;504,838578;598,8484045;471,5810555;424,6413024;722,9817683;708,1043611;563,3880991;616,1976601;589,5714411;599,8096365;597,8415924;466,1477738;382,3121449;359,5585335;343,4195847;529,9983758;352,1690491
001.004.0001 - Contabilidade Geral;005.0002 - Água;1705,474638;1279,987502;1041,305397;1061,20678;1648,822565;1875,728738;1323,18277;2034,967683;1562,092116;1503,700256;1462,676666;1019,768833;1412,782993;2024,407872;1308,887386;2051,407422;1267,526348;1101,38284;1191,608931;730,9654755;1114,105526;1247,382449;1128,806692;931,836286
001.004.0002 - Planejamento Financeiro;005.0002 - Água;807,5095407;742,7592781;854,8895963;700,8743418;612,8773651;601,1747609;956,9353207;1078,982281;709,8003955;846,9309389;1269,655879;648,0449706;917,5125661;853,5707391;883,8793723;648,7108613;893,752904;868,913656;686,0258085;565,2203791;540,4274874;829,293322;560,1923769;739,4429299
001.004.0003 - Tesouraria;005.0002 - Água;683,9554825;558,3674348;643,0307693;833,7916452;1060,225176;985,8938861;812,929426;852,8056206;674,2767464;806,4374401;899,7208058;765,0100896;804,5661841;1083,995724;757,7390116;748,5432412;689,9699368;493,6603442;367,423138;596,0863908;499,0217118;638,4712966;364,2931425;779,8859481
001.004.0004 - Controladoria;005.0002 - Água;609,411417;674,5461781;440,8996567;480,9988657;532,6881585;406,5748069;475,8354523;532,2539644;468,623087;567,7821009;772,2059146;517,2185629;472,0906021;576,2079403;457,6106961;538,8201694;750,3912235;542,6661243;498,1996674;517,6708471;348,3635689;377,1247423;479,143914;400,5293264
001.005.0001 - Pesquisa e Desenvolvimento;005.0002 - Água;2145,501186;1583,450066;2103,680874;2027,975681;1967,716041;1623,0713;2025,607035;1375,264381;1495,584009;1511,26351;1637,311563;1345,608337;2415,090678;1623,921168;1974,063605;1409,160885;1975,663347;1680,171757;1728,555472;1078,899901;1497,656274;2117,802832;1589,129288;2022,633961
001.006.0001 - Testes de Qualidade;005.0002 - Água;4919,212189;3746,117451;4927,369972;2525,27639;4511,612354;2749,524539;5213,95958;3539,370985;3324,589621;2753,7021;4343,475135;5142,553389;3954,291116;4326,102452;3760,202147;4898,600148;4429,092273;3314,916748;2935,997721;3280,921165;2212,791397;3897,686352;2801,212395;3931,583089
001.006.0002 - Inspeção de Produtos;005.0002 - Água;864,1627867;1079,278906;843,6896191;1165,047145;1051,994367;1158,939759;1377,292091;879,6498787;1004,9116;1097,508125;1059,766717;1367,023507;753,6523535;1228,80687;703,9834693;1504,861698;1019,915328;1046,767831;994,8029114;682,981322;923,2688596;858,5366146;715,154945;660,2723821
001.006.0003 - Documentação Legal;005.0002 - Água;446,4613118;724,7970387;723,2485769;595,736239;392,333344;738,6554974;545,4656098;488,2767829;428,5980322;607,4336945;612,2829183;590,3889381;465,903092;436,7947195;732,5804914;519,1645985;548,2409337;480,374861;471,3964338;389,9275413;512,9590684;482,0871023;363,8005596;495,4112289
001.007.0001 - Gerenciamento de Estoques;005.0002 - Água;1950,578029;1786,035242;1372,413585;1473,240942;1109,13533;1416,870625;1423,795852;1706,593273;1942,091912;1415,049461;1417,589915;1339,170115;1502,764848;1793,422361;1282,17253;2165,428573;1449,824953;1737,966972;1036,055966;903,2443717;1529,463404;1069,600268;814,2241669;1227,210598
001.007.0002 - Transporte e Distribuição;005.0002 - Água;1243,334528;1363,726469;1174,304791;1225,268954;1213,865764;1067,463386;1258,873959;1306,300784;1130,842551;1335,806523;1374,483353;1123,647979;1210,313724;1321,844763;1181,946955;1504,664271;1469,067453;1489,588371;808,7063966;700,037208;766,5001869;1416,686421;946,5799913;1118,925025
001.007.0003 - Aquisição e Compras;005.0002 - Água;707,913164;576,3589166;587,8383264;725,5093623;945,9455326;920,586456;646,589465;812,8160593;523,4615279;951,8315384;684,8665903;758,0784266;768,2768011;674,5577784;881,2407529;731,7119344;829,2153318;655,5800958;367,0886483;318,1438813;750,1113793;750,6617891;423,5132933;671,3748203
001.007.0004 - Planejamento de Suprimentos;005.0002 - Água;162,7907844;173,1331291;178,2188692;191,6356382;228,4717132;169,9446883;122,8663485;229,0973138;223,7186378;121,5631109;184,7133753;156,6279111;220,637049;262,4081799;132,054404;163,0896808;269,1982125;154,8203843;183,1585249;157,0249184;103,1613784;146,659821;142,9927572;147,8838582
001.008.0001 - Suporte Técnico;005.0002 - Água;2090,2078;2194,493633;2004,281886;2589,889774;2091,93933;2085,469017;1927,61468;2195,873261;2171,489466;2316,405537;1536,088636;1993,064135;2649,088897;2920,369755;2049,331509;2740,174885;2688,63172;2194,81753;1359,636554;1578,974073;1540,626133;2202,50902;1838,295994;1904,690293
001.008.0002 - Desenvolvimento de Software;005.0002 - Água;1609,4699;1529,232177;1373,317485;1161,668207;1739,667636;1736,67214;1231,159894;1563,917225;1397,650979;1543,097558;1692,957663;2150,154422;1621,336271;1542,381595;1712,574821;2215,381667;1674,456173;1715,814844;828,2628555;1033,84971;1218,496372;1651,84695;921,1009431;1320,110557
001.008.0003 - Gerenciamento de Redes;005.0002 - Água;1451,732079;916,1081892;1359,450476;1027,168299;1216,705174;861,0458417;874,2781737;927,4408323;1000,01273;1472,923755;938,2078459;1380,022069;908,6854254;1022,342299;1086,419435;963,2862243;1057,972034;938,7953731;730,1661675;780,3269933;624,6225548;1026,506166;890,1921986;890,9719852
001.008.0004 - Segurança da Informação;005.0002 - Água;544,6797826;457,2746915;464,2404424;352,8977084;419,2747967;749,2308316;443,5284511;514,8361938;670,8914083;588,2197714;514,3609272;511,5686524;553,5468033;684,4092206;507,7510428;724,075312;638,1370358;538,0005942;332,7663275;349,6796963;389,524902;467,1612412;490,7402704;514,3944594
001.009.0001 - Novos Projetos;005.0002 - Água;1131,11808;1203,138706;1191,663168;1877,315386;1589,777292;1323,629052;1073,960201;1297,436301;992,5634442;1949,138206;1506,077482;1430,286165;1387,860832;1359,55464;1446,477982;1947,082751;1514,362344;1134,157004;1038,695799;1114,847443;1278,617692;1775,512779;1417,883751;1112,305717
001.009.0002 - Gestão de Projetos;005.0002 - Água;1398,217423;1010,766463;1304,848868;931,218501;1352,823806;1092,222875;987,4397324;1386,641722;956,2041535;1085,993129;767,6089864;1585,342256;753,3830963;1427,394607;1435,640166;905,1456179;902,5880403;1075,813051;500,1016533;665,5010149;672,7968769;1320,845894;738,4011272;787,8073416
001.009.0003 - Desenho Tecnico;005.0002 - Água;478,8766549;602,152159;927,6087393;1070,27597;875,1904862;779,0552358;685,6637496;699,7205754;697,9721937;827,6814393;767,485738;703,4248783;761,3686609;586,1382156;782,131206;940,7205696;737,2776177;516,7463931;558,6638288;573,0350672;337,6634886;530,8763757;484,7452685;614,0930293
001.009.0004 - Gerencia da Engenharia;005.0002 - Água;268,473438;339,8971609;416,3642076;310,934211;376,4937532;272,0955219;448,8221363;452,0327995;389,4135259;332,5565303;433,3289974;428,0291786;318,158754;459,5525654;282,6803547;248,6972621;236,0192407;268,567756;290,9706475;340,1040415;284,7860528;312,0046865;231,5422779;253,5062735
001.010.0001 - Equipamentos;005.0002 - Água;2817,404628;4285,622071;4635,836243;3607,976009;4795,814596;5054,790165;5017,637017;4185,107431;4464,493598;3650,097068;4338,447861;4757,609643;4615,517871;5578,462461;4514,05086;5370,676965;3670,241924;4483,601513;3910,774785;2409,708892;3765,995078;3131,39974;4099,615919;3099,057223
001.010.0002 - Utilidades;005.0002 - Água;2360,36614;1698,044238;2363,984725;2977,040455;2301,29878;1962,520946;1946,194524;2498,515649;2557,376808;2470,459446;1799,558176;3185,455138;2264,154492;1903,593221;2025,995281;3134,88402;2092,621236;1760,680638;1490,19192;1399,077506;1810,991944;2406,045577;1447,757594;2420,490638
001.010.0003 - Predial;005.0002 - Água;640,3694466;639,4355827;554,4847975;761,1923524;1004,788483;935,5900536;784,669431;999,9295661;908,8725007;643,2768464;669,1133416;818,9739497;614,5969472;970,4423186;624,065668;947,6818625;683,154728;889,4259079;553,0217146;430,8815594;584,121038;609,9755442;596,4180876;598,0690403
001.001.0001 - Linha de Produção;005.0004 - Combustíveis;16572,06993;14209,0907;9995,270078;7399,019865;12828,03401;21052,69408;13123,0874;6171,476462;9330,476323;9534,985825;8448,765912;8294,546404;10566,34702;11607,36664;9209,982652;13159,70839;6616,239154;9350,35515;7640,671932;9442,375078;7989,715004;7415,977196;6634,388382;7917,566953
001.001.0002 - Gerência de Produção;005.0004 - Combustíveis;2396,833272;2487,201503;1806,369307;2020,116833;3463,705464;2651,625737;1671,046446;1295,310835;1958,204046;1703,075952;2176,505949;1386,36783;1676,406712;1263,909895;2052,297814;2439,763897;2018,579759;1758,505475;1712,109702;1954,275543;1863,316875;994,6114069;2197,53453;1622,080918
001.002.0001 - Equipe de Vendas;005.0004 - Combustíveis;1549,435523;1030,403861;804,6329417;953,9161138;1834,824964;2018,428122;812,9495505;975,6385866;1392,069695;655,7534047;643,0833214;915,0896882;731,3698742;1241,180715;1069,248951;968,0505461;899,1951676;794,5484473;783,9086311;1172,213476;896,2887955;836,8078347;932,7393844;1113,889341
001.002.0002 - Marketing Digital;005.0004 - Combustíveis;530,2659502;583,940882;359,4404663;356,8996156;732,6655662;542,9444513;380,9647372;398,7634188;448,6128828;268,791267;420,8373605;468,6361064;327,3830276;425,0215205;472,646704;410,1879678;403,7349387;275,838386;291,1839722;253,4920454;354,5852163;285,5402217;337,9848445;305,2976438
001.002.0003 - Pesquisa de Mercado;005.0004 - Combustíveis;178,8399658;115,9856168;178,9363424;170,1361178;272,5732411;258,049473;145,9804581;175,7455106;178,4967109;144,0798967;218,7791023;155,4520697;228,7069887;234,4117397;225,6057812;223,4518615;180,7920232;87,71628617;114,4160909;146,3511537;150,0219901;130,0177095;172,6542318;128,0389728
001.002.0004 - Gerência de Vendas;005.0004 - Combustíveis;66,4677216;91,81575988;86,00469674;47,9433725;120,4425689;157,5806294;98,79145387;76,76148083;61,68934299;83,53359126;87,57834918;79,8741377;68,40660216;99,93845047;85,33049483;70,49385068;101,4182349;65,46175418;76,59243003;81,30223298;91,15558702;74,96248357;67,17230305;66,11076279
001.003.0001 - Recrutamento e Seleção;005.0004 - Combustíveis;182,7679304;139,3979693;129,1219001;104,360873;273,686323;274,1981218;173,3602898;94,80570877;148,8985566;146,8315075;141,3357668;135,0593861;177,4558684;147,9911909;194,8699512;209,9276208;136,6338888;124,0810861;139,6961576;142,3719467;126,0098668;85,94786378;180,5212069;119,0905346
001.003.0002 - Treinamento e Desenvolvimento;005.0004 - Combustíveis;112,2087255;110,2446939;111,6880537;87,16062936;157,5994638;143,5718585;112,1169441;91,27250986;89,77013565;118,094674;153,3942947;120,5930612;126,2105602;175,6565031;133,149849;144,633754;137,6973152;114,95853;113,4444538;106,0574163;126,6458862;70,58970253;67,41500289;98,99164152
001.003.0003 - Remuneração e Benefícios;005.0004 - Combustíveis;138,5616688;118,6095379;97,92090405;91,06037377;135,8500347;186,638269;123,3443032;85,82273381;78,23864379;97,18778199;96,02177663;83,13308664;85,39742922;101,1506328;92,24844002;120,2381425;130,7476169;64,62214262;84,23752569;100,9279414;72,92877986;66,83951298;78,40649747;63,80051418
001.003.0004 - Relações Trabalhistas;005.0004 - Combustíveis;70,12236687;100,7208768;91,08231076;57,6118285;129,3008241;104,8038042;72,28638617;67,94028775;74,14270646;64,93567787;100,6515212;56,86360639;88,03393013;56,30354453;65,48911051;99,71090164;97,16972878;45,48260656;71,1628151;93,12258345;77,15972798;51,11357879;75,10381975;57,47497198
001.003.0005 - Gerência de RH;005.0004 - Combustíveis;75,47407875;54,21320722;39,9178913;33,71907644;63,77266139;103,493357;33,83842819;45,82384666;60,32239715;43,2171945;40,45925206;62,02304621;56,46719027;32,69066995;60,09797418;72,47603724;60,4849866;39,28117626;60,35496032;51,76640456;56,59231612;30,62738332;56,59765802;49,11657858
001.004.0001 - Contabilidade Geral;005.0004 - Combustíveis;189,9708995;196,3823389;126,015242;133,6964628;212,398043;218,2746264;129,266943;109,7469016;132,1686329;99,09048254;107,0561116;125,182388;132,9931502;116,8433559;130,6295555;181,1068042;130,318601;123,7642275;118,4853828;100,6963236;130,631107;68,59704857;160,3112687;122,2216518
001.004.0002 - Planejamento Financeiro;005.0004 - Combustíveis;80,52682509;83,50993396;77,72016575;68,69063443;115,8972307;128,5467888;78,60739383;80,06031981;112,6438369;72,64888314;64,63957542;99,05659363;63,7407867;78,77177284;58,93611714;96,21517654;87,5878379;64,58722679;62,08567965;68,49611382;60,30376352;54,98111811;94,7031647;90,91032568
001.004.0003 - Tesouraria;005.0004 - Combustíveis;86,73492276;52,48437339;62,15467884;59,26435873;96,14406984;116,5571237;58,85012937;51,00551938;56,82055783;59,32652116;77,46269732;75,67684765;59,78526253;49,2539076;86,4766383;87,21463774;78,48198483;43,47695042;65,3379887;73,35045792;47,12856248;34,8275892;59,26496151;59,72943241
001.004.0004 - Controladoria;005.0004 - Combustíveis;48,53787252;56,33174751;43,68893346;39,30378536;73,14835807;92,26192189;58,6430396;43,52906049;65,00046241;34,19809885;45,23402515;54,56266756;57,31237265;50,31579343;46,76724488;66,23774029;49,87122705;39,37635838;43,85818206;42,26605939;57,89709009;31,13361202;51,86945719;38,26405833
001.005.0001 - Pesquisa e Desenvolvimento;005.0004 - Combustíveis;163,9549661;217,0500616;143,4516373;127,9211801;313,60328;395,1053209;167,9662778;150,7943301;184,1124604;162,8824962;136,7864271;128,8854083;143,2800967;123,2757046;141,1141971;192,8992456;149,9959743;151,8239828;135,3712707;184,5198737;162,7325755;97,62985717;131,6625841;142,5564132
001.006.0001 - Testes de Qualidade;005.0004 - Combustíveis;577,6000787;513,5348259;287,6632024;249,3248483;520,2462264;712,5832618;332,42214;271,9758253;447,2663048;450,7252208;366,2127062;205,6839181;443,687949;313,0675423;243,5421827;377,0418415;249,6778493;294,1350954;314,6923017;423,3687305;340,3747319;299,5562981;285,8881493;268,6594556
001.006.0002 - Inspeção de Produtos;005.0004 - Combustíveis;105,3311344;98,81915071;90,72872054;93,42351172;115,2653923;151,4435278;94,84692764;87,54616456;97,47550413;83,90015258;114,3303998;104,6801784;73,85152329;96,65988755;115,8312488;111,8649788;91,5163241;72,38585705;122,7603242;98,91856171;69,06116737;70,42522922;71,27050987;69,88712175
001.006.0003 - Documentação Legal;005.0004 - Combustíveis;64,14492815;62,27452289;37,94311966;41,64129314;69,12302985;61,99141969;67,78458984;49,65958604;55,63779724;45,34919629;40,03059665;41,39169149;56,81215665;44,70065132;60,17029005;37,58133701;48,92290811;44,71996422;66,40620429;43,08819503;51,27815403;32,91434308;34,41229037;47,52470539
001.007.0001 - Gerenciamento de Estoques;005.0004 - Combustíveis;169,8221592;117,7084834;100,080417;115,967588;187,7602014;153,1748182;155,7792401;116,7582519;150,7633347;85,67573144;124,5419932;108,2823701;126,2397536;121,9884765;138,958122;159,1813158;168,0066144;73,94851216;131,8227799;168,5815471;169,5729151;104,9610394;149,4644644;133,4264031
001.007.0002 - Transporte e Distribuição;005.0004 - Combustíveis;141,2857141;111,6155554;67,21649829;74,14981807;192,9973881;234,1826221;107,8672248;137,1259782;86,96455762;95,39421941;75,21167855;115,3190344;134,948248;133,271553;124,5140186;86,09585007;150,0568611;108,6968315;118,8197405;91,00268809;98,85686109;78,55646599;139,2861611;64,08248533
001.007.0003 - Aquisição e Compras;005.0004 - Combustíveis;80,34876485;70,52670197;82,23333843;35,24560616;94,71518301;99,26113225;65,7291148;62,34252447;95,92167352;60,56358708;43,38819972;55,25193022;69,96654725;60,89634636;60,59221449;63,7376564;40,75728531;53,63033011;63,10779191;70,33058517;47,03862208;43,59664814;85,63597545;66,30748802
001.007.0004 - Planejamento de Suprimentos;005.0004 - Combustíveis;21,04788123;16,62365883;11,57363552;13,39139876;33,04219879;24,4664138;14,45655286;15,02531391;11,50861285;11,24484684;17,50925073;17,71302036;21,3397424;20,58806346;10,01604176;11,93030021;14,62647749;12,29216123;14,16945957;14,82529178;21,52724896;13,83520964;13,80804137;10,19518662
001.008.0001 - Suporte Técnico;005.0004 - Combustíveis;231,0152637;229,6207276;153,469237;154,0330399;405,6374488;234,9972585;266,2413684;195,6340748;213,3886961;243,705292;156,9621812;167,3834226;286,9944857;244,2939234;138,4162198;263,1721938;163,3363963;121,9467513;252,5802777;222,8331152;166,2456495;121,7732055;134,563884;190,5839521
001.008.0002 - Desenvolvimento de Software;005.0004 - Combustíveis;185,4932436;134,890733;179,9068685;107,5278268;336,4203499;211,3520053;196,6765246;126,4340907;165,906105;115,6417207;140,3962987;92,7083311;154,5893935;147,3692853;171,3654655;118,8619097;121,2776527;162,9013805;125,0359492;138,6571936;189,329293;128,8966489;141,0096715;142,1303627
001.008.0003 - Gerenciamento de Redes;005.0004 - Combustíveis;99,36073003;112,7177317;87,56227668;70,19564908;193,0773317;164,4245956;116,2727085;100,4187513;118,4309574;103,4680975;88,3958399;82,4549231;70,57108007;91,81176269;124,5658697;138,8364797;129,2672482;98,16798285;97,97812314;114,6960071;88,71191041;79,08044654;67,18745011;67,891894
001.008.0004 - Segurança da Informação;005.0004 - Combustíveis;48,00374223;55,86379549;32,94517427;50,19378255;96,01322518;75,43792581;53,7022437;53,22034056;53,9763377;54,97029984;54,72551592;33,94653687;40,47311651;42,89856955;71,01145841;39,75632657;51,15992247;27,32683045;44,60621537;44,86625972;46,11681751;36,01900824;46,51080918;42,15931764
001.009.0001 - Novos Projetos;005.0004 - Combustíveis;119,5028906;150,482258;102,3611965;91,88763834;238,3956465;233,2805603;108,7979799;148,7321903;113,6420114;124,1496398;115,0467155;160,1743764;135,4693573;87,94338104;99,256633;196,5937485;99,60735594;113,3471485;132,5473504;76,78105977;126,0307411;78,41175266;117,8321433;106,2899771
001.009.0002 - Gestão de Projetos;005.0004 - Combustíveis;124,9641389;109,0369796;112,5727763;82,00205552;180,4494196;190,1299621;78,02064135;65,32950581;95,40141774;100,4448975;91,35538496;93,67152581;67,69712911;86,26867818;109,056906;125,3226575;114,9789179;60,91287158;91,73970993;76,13024916;95,34235733;68,50552373;120,8507035;76,67390272
001.009.0003 - Desenho Tecnico;005.0004 - Combustíveis;79,2335468;74,65031851;46,97403096;62,24819025;75,25912821;117,4065868;87,02445027;74,12527986;77,30241776;48,65648917;59,35651888;41,88155738;65,14712123;73,03581109;57,09355214;58,38107833;73,83015018;36,27804764;73,98775151;55,26279657;52,39519125;50,37622304;53,26091405;49,02502537
001.009.0004 - Gerencia da Engenharia;005.0004 - Combustíveis;32,50103039;47,3216618;37,79722473;32,1600265;70,84171958;59,39215758;39,70438651;22,25596426;42,78896313;33,35285087;32,61052545;30,67130382;37,25626096;35,53271909;42,09874455;36,29062562;28,09358867;23,52786959;37,53840338;30,86909048;43,4776001;23,20686905;31,87159475;18,77202959
001.010.0001 - Equipamentos;005.0004 - Combustíveis;365,6716545;560,6839629;405,1599755;248,2804516;485,1302714;523,9147246;314,91048;299,514737;334,7108679;325,0218245;340,8770251;268,4447203;385,5583529;353,5248438;462,173165;349,542984;553,1528816;445,0577529;427,3752489;335,3528676;331,4320014;215,6603682;450,9771896;369,8453829
001.010.0002 - Utilidades;005.0004 - Combustíveis;156,0179428;159,9508814;158,5237132;140,3650406;225,9270824;297,1214972;188,5631225;157,2297315;144,7688247;172,5255362;135,4183643;215,2911929;219,5898055;216,1140452;222,3705004;199,8515775;191,6456859;169,5054183;197,1302737;160,4029563;193,059151;99,86719383;134,514467;145,1913873
001.010.0003 - Predial;005.0004 - Combustíveis;76,95026535;60,824176;66,54958332;63,96073517;114,8723783;135,8994255;63,887174;54,34828626;77,73189475;63,09850903;63,58078126;81,68356851;102,2981965;87,71742125;74,21510066;55,31141057;68,16444159;48,15666696;58,7693281;53,83825357;83,56149091;41,52267092;54,88983689;56,44189952
001.001.0001 - Linha de Produção;005.0001 - Energia Elétrica;383126,223;641407,1534;496748,4875;632874,7487;519409,0676;491166,1812;709977,0945;934543,9447;762527,9861;515299,8931;790825,0698;514518,966;639614,499;577808,9011;763425,6086;702786,9981;450109,6641;633890,9586;340431,0622;590945,7004;586549,8911;842322,3328;567877,6621;847810,7312
001.001.0002 - Gerência de Produção;005.0001 - Energia Elétrica;121901,5995;137129,3981;83645,28844;109768,1383;116525,7111;100122,5877;96806,33797;94617,30569;138894,434;84014,74735;154346,5375;113457,6351;145888,0568;89349,63584;161862,7605;99476,01992;120251,8813;127982,2653;110917,2538;102705,846;109765,6041;147155,939;133678,8586;134020,7968
001.002.0001 - Equipe de Vendas;005.0001 - Energia Elétrica;69961,56484;72885,2536;60600,25561;73555,78155;54641,5729;82591,34492;71822,97327;60899,25485;60030,26603;73536,35778;47233,89374;51030,87417;82425,80189;72341,41297;92286,2157;65853,61501;55046,60466;61581,65646;33826,13217;66473,71589;63434,83157;95880,03986;76838,88778;107799,7609
001.002.0002 - Marketing Digital;005.0001 - Energia Elétrica;26311,86433;26622,04627;24898,37359;21557,61453;23796,06447;25922,19213;21926,83217;38173,95644;26787,35314;22834,72132;17650,12598;23219,70046;21145,93765;21968,8096;22191,88906;25794,89161;26381,86869;20425,90706;24374,2624;29605,76676;21639,54874;24132,9424;18968,29561;28837,64055
001.002.0003 - Pesquisa de Mercado;005.0001 - Energia Elétrica;10032,37252;13689,40105;6772,525919;13265,85895;8635,487918;15772,02832;9632,416849;12965,19295;10730,54305;11071,27155;11919,69468;9009,080543;9193,985649;10842,32756;13019,10326;11676,67646;8885,477809;7254,769715;9318,268091;9392,482986;10835,56681;12450,30267;10670,01543;16744,36984
001.002.0004 - Gerência de Vendas;005.0001 - Energia Elétrica;4009,156073;4229,201971;3923,293461;6195,66563;3822,331618;5887,481873;3441,12248;7058,915162;4987,157179;3947,296914;5107,039996;4131,199315;7086,964186;4347,15354;4384,838318;5611,002681;4673,528742;6177,164145;4132,925071;6229,182259;5421,649222;6831,261978;4739,551019;6970,450411
001.003.0001 - Recrutamento e Seleção;005.0001 - Energia Elétrica;7989,206785;12721,72321;6222,576235;11116,57013;8249,323094;10488,88151;7196,271369;10916,69734;9582,279854;9533,504601;10999,45208;8194,150779;12744,23172;8345,069131;10369,10512;8677,175107;11951,75268;11935,94049;7177,046687;12878,1143;10040,07636;13184,05466;12828,68246;14985,26068
001.003.0002 - Treinamento e Desenvolvimento;005.0001 - Energia Elétrica;5908,231269;7401,548839;6573,652289;7694,653324;4652,246253;7572,623342;7839,269381;7665,605539;7556,804365;7654,113831;7585,342628;10189,17742;10933,9712;6355,501773;6687,159151;7785,458479;11321,48013;10299,10172;6609,686804;6066,000481;7866,197272;8159,58714;6899,913458;8987,687827
001.003.0003 - Remuneração e Benefícios;005.0001 - Energia Elétrica;5354,970948;6476,372188;5032,977295;6431,358686;4385,85019;6506,965963;4237,171831;6060,59768;6434,071479;4366,247452;6537,969339;6365,984424;6694,951279;6257,340213;6163,268497;4015,449147;6415,69826;6985,716363;5821,471143;6188,215599;5387,079658;6956,258012;5462,687793;8952,408187
001.003.0004 - Relações Trabalhistas;005.0001 - Energia Elétrica;4140,092264;4894,652053;3375,5942;5148,915283;3493,564437;3228,126691;4294,583748;4335,63158;5724,756236;4044,984768;3909,317388;4522,429268;3307,840492;6091,292564;3961,409149;4215,976547;4336,160218;3077,350563;3954,26449;4164,299662;4991,500565;5509,581114;5408,35043;7142,503653
001.003.0005 - Gerência de RH;005.0001 - Energia Elétrica;2448,420616;2697,588072;3020,980699;2901,180286;3512,531609;3333,12071;2600,16753;3808,588259;2458,5153;2431,895131;3633,438573;2354,264595;2871,731406;3216,008339;3632,632502;4304,184341;3114,612844;1891,668129;2618,580015;3166,203209;2621,475646;2827,633665;3928,807265;3864,458065
001.004.0001 - Contabilidade Geral;005.0001 - Energia Elétrica;7751,568304;9942,005392;7727,833821;7134,125447;6795,265776;11531,56273;7880,019484;10405,59079;6650,080035;7947,377983;7824,136881;8585,750524;9888,964211;6701,637684;9264,33859;7586,407481;6286,126152;6903,057263;6014,039602;7834,324467;10894,34536;9361,345887;7524,200887;15710,22009
001.004.0002 - Planejamento Financeiro;005.0001 - Energia Elétrica;5683,053125;6187,202258;3465,565096;4546,221193;2714,162777;6291,466675;4600,872223;7989,186573;5415,006154;5364,091254;5609,398493;5321,758226;6092,697575;4505,055691;6300,139884;6139,615388;4415,971557;3393,735141;3783,226324;4762,87162;3800,290205;6870,157436;4031,702547;6227,450382
001.004.0003 - Tesouraria;005.0001 - Energia Elétrica;2680,26038;6020,574402;2631,130026;3465,863602;5075,830103;3760,692769;5063,523348;3114,511757;3481,899995;5259,887863;3464,918371;3574,724732;3141,676866;3880,084636;4388,477928;2934,73884;4075,646474;3828,457504;4283,861988;5259,593975;3742,114562;5667,869434;5205,080076;7675,209182
001.004.0004 - Controladoria;005.0001 - Energia Elétrica;2757,715409;3772,419467;3068,33651;4202,122768;1945,594728;2344,576599;2904,427414;2115,959983;3526,384292;2383,754152;3456,685108;3134,752302;3512,026373;2512,244717;2500,585732;3303,489194;2817,237343;2681,398113;3396,661147;2815,335659;2116,060897;3366,167764;2020,664557;4364,709854
001.005.0001 - Pesquisa e Desenvolvimento;005.0001 - Energia Elétrica;11575,52205;11669,15555;7383,3099;9635,735597;10566,84407;12624,69162;8524,110501;13576,29762;12022,03367;12655,40344;8903,80017;13492,33096;7360,70855;7709,63676;10803,65209;12478,34526;13319,60693;10356,53449;11632,97527;10024,87056;11659,49247;12787,82962;11014,67139;19812,18162
001.006.0001 - Testes de Qualidade;005.0001 - Energia Elétrica;24335,10449;18857,32166;21870,57263;18687,69418;23873,44256;25114,84277;21181,39117;30127,06294;17694,17678;19513,37058;22553,73091;28074,50867;21809,09131;13884,56473;27284,92807;16695,49844;14075,9803;21913,46609;22744,87781;28871,74861;22340,89161;23684,44037;18716,53192;28979,34616
