Referência:;2023;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;janeiro;;fevereiro;;março;;abril;;maio;;junho;;julho;;agosto;;setembro;;outubro;;novembro;;dezembro;
001.006.0002 - Inspeção de Produtos;002.0002 - FGTS Rescisões;163,95;328,1674166;162,49;452,184856;193,22;498,4955065;183,01;187,6632168;162,99;0;141,28;0;166,16;0;167,93;0;191,28;0;181,57;0;159,08;0;160,46;0
001.006.0003 - Documentação Legal;002.0002 - FGTS Rescisões;76,17;178,9479037;71,08;247,9229711;70,96;193,2048045;85,47;81,70679205;72,01;0;98,74;0;92,18;0;87,59;0;87,41;0;100,8;0;96,08;0;99,57;0
001.007.0001 - Gerenciamento de Estoques;002.0002 - FGTS Rescisões;206,68;413,6683034;195,71;377,7439022;234,52;596,3263506;223,4;239,3068428;208,37;0;235,47;0;243,9;0;259,97;0;261,52;0;198,54;0;230,46;0;228;0
001.007.0002 - Transporte e Distribuição;002.0002 - FGTS Rescisões;164,75;345,064853;172,81;387,1220225;224,82;592,2103025;210,1;224,6225224;212,48;0;195,01;0;180,35;0;209,95;0;188,34;0;239,31;0;229,11;0;219,09;0
001.007.0003 - Aquisição e Compras;002.0002 - FGTS Rescisões;133,43;257,4391637;102,58;233,8642245;114,01;275,2372575;133,08;119,0652348;118,67;0;99,2;0;137,16;0;131,13;0;104,95;0;124,96;0;135,4;0;110,24;0
001.007.0004 - Planejamento de Suprimentos;002.0002 - FGTS Rescisões;30,35;53,12114288;24,95;68,46445449;26,95;71,18868128;26,28;33,25162553;24,83;0;25,99;0;31,78;0;32,29;0;30,04;0;29,46;0;28,89;0;25,77;0
001.008.0001 - Suporte Técnico;002.0002 - FGTS Rescisões;316,79;801,6043189;333,82;803,4184292;396,51;956,7445128;366,92;368,9347509;341,97;0;325,5;0;286,67;0;386,37;0;405,76;0;325,68;0;356,71;0;365,06;0
001.008.0002 - Desenvolvimento de Software;002.0002 - FGTS Rescisões;295,78;588,0023247;218,84;633,9280586;300,87;556,0395212;262,36;315,2015372;226,59;0;276,36;0;279,5;0;241,95;0;275,54;0;243,95;0;249,65;0;237,64;0
001.008.0003 - Gerenciamento de Redes;002.0002 - FGTS Rescisões;197,9;347,2199647;169,01;314,6308987;145,54;543,4337194;146,13;265,5053386;152,93;0;182,41;0;160,39;0;139,07;0;205,32;0;190,3;0;157,59;0;156,07;0
001.008.0004 - Segurança da Informação;002.0002 - FGTS Rescisões;83,61;195,6525878;71,09;168,7895255;89,76;171,8779537;81,48;102,5905799;94,95;0;91,63;0;69,15;0;70,77;0;99,23;0;95,53;0;101,93;0;87,47;0
001.009.0001 - Novos Projetos;002.0002 - FGTS Rescisões;269,43;552,7654862;193,77;497,9050657;256,3;583,4966211;203,6;269,7651594;273,91;0;264,74;0;206,46;0;212,62;0;256,78;0;272;0;260,45;0;267,76;0
001.009.0002 - Gestão de Projetos;002.0002 - FGTS Rescisões;196,94;368,4504356;157,69;407,6020384;180,66;411,124352;140,16;224,7100478;158,75;0;140,42;0;165,71;0;164,07;0;146,05;0;150,96;0;184,24;0;149,48;0
001.009.0003 - Desenho Tecnico;002.0002 - FGTS Rescisões;97,53;255,6138303;93,05;277,9886869;135,51;304,0810159;96,35;157,0252098;94,99;0;104,72;0;118,19;0;116,67;0;109,83;0;100,34;0;110,93;0;93,02;0
001.009.0004 - Gerencia da Engenharia;002.0002 - FGTS Rescisões;52,32;129,0025775;55,1;102,4225418;50,49;118,9621867;61,9;63,90832338;61,4;0;51,19;0;61,05;0;52,47;0;49,39;0;53,48;0;66,37;0;65,53;0
001.010.0001 - Equipamentos;002.0002 - FGTS Rescisões;734,16;1233,923647;792,48;1546,723739;569,9;1764,392418;706,61;623,1131531;560,12;0;646,39;0;823,78;0;567,52;0;678,31;0;566,41;0;803,6;0;598,6;0
001.010.0002 - Utilidades;002.0002 - FGTS Rescisões;398,81;662,3698149;290,03;655,034907;307,81;1005,85893;299,99;376,4071512;350,59;0;334,75;0;351,56;0;316,86;0;358,7;0;350,56;0;287,69;0;330,98;0
001.010.0003 - Predial;002.0002 - FGTS Rescisões;95,57;203,6778575;133,5;232,8814031;123,31;320,2814437;131,55;125,7562239;108,58;0;94,72;0;123,96;0;124,18;0;107,38;0;137,08;0;103,09;0;96,48;0
001.001.0001 - Linha de Produção;003.0001 - Transporte;555486,83;565363,9841;533401,33;444932,0263;478516,28;660941,7285;433549,51;462081,4422;578510,29;0;540784,27;0;472271,59;0;571322,62;0;398523,37;0;440444,09;0;423477,15;0;469734,97;0
001.001.0002 - Gerência de Produção;003.0001 - Transporte;74874,43;97588,2419;82848,58;81945,83333;82932,22;123409,3532;78034,25;66874,62125;100693,77;0;87291,51;0;91784,18;0;97038,7;0;88793,85;0;90319,48;0;77004,66;0;86154,73;0
001.002.0001 - Equipe de Vendas;003.0001 - Transporte;49949,03;44784,20658;47682,06;42535,01064;55918,93;59018,50167;49820,33;47740,68286;47500,7;0;51814,37;0;47979,6;0;51585,85;0;45805,79;0;54275,49;0;51327,95;0;46341,54;0
001.002.0002 - Marketing Digital;003.0001 - Transporte;17878,18;24756,44006;17332,47;18690,8694;25553,64;29290,07689;15212,46;25427,51132;24290,37;0;24083,44;0;21011,93;0;20015,2;0;21586,84;0;17767,01;0;16946,12;0;22268,11;0
001.002.0003 - Pesquisa de Mercado;003.0001 - Transporte;8345,8;10685,11675;8614,04;7450,101319;8254,32;8653,206068;5943,55;7284,210339;9965,62;0;7654,87;0;7562,76;0;10117,4;0;8281,78;0;8545,06;0;6697,02;0;11247,16;0
001.002.0004 - Gerência de Vendas;003.0001 - Transporte;3749,52;4871,299165;4389,2;3546,867122;4881,65;4274,566921;3587,59;3943,840397;4690,38;0;3587,03;0;4767,86;0;4987,02;0;3140,11;0;4864,17;0;3446,45;0;5083,77;0
001.003.0001 - Recrutamento e Seleção;003.0001 - Transporte;8553,29;8312,953115;7904,29;7742,373579;7403,76;7366,558867;7148,46;5667,340827;6600,59;0;6396,78;0;8870,36;0;7387,65;0;6817,56;0;8843,2;0;7698,05;0;8262,89;0
001.003.0002 - Treinamento e Desenvolvimento;003.0001 - Transporte;6434,68;5783,50313;6573,7;7194,440006;6016,13;9708,084329;4678,11;5672,35146;5572,67;0;6310,22;0;6578,55;0;5416,36;0;5603,89;0;7378,7;0;5614,45;0;7944,42;0
001.003.0003 - Remuneração e Benefícios;003.0001 - Transporte;4941,58;4909,128076;5397,51;5350,780176;5701,75;5740,971924;3548,68;5398,098233;4533,31;0;5047,73;0;5066,8;0;6279,91;0;4106,37;0;4597,4;0;4539,91;0;6480,26;0
001.003.0004 - Relações Trabalhistas;003.0001 - Transporte;3249,85;3951,767247;3549,26;4016,884233;3655,19;4291,519221;2820,19;4012,403627;3471,37;0;3660,84;0;3253,9;0;4210,54;0;3612,83;0;4204,55;0;2911,41;0;3502,69;0
001.003.0005 - Gerência de RH;003.0001 - Transporte;2562,09;3129,994876;2196,55;3240,810121;2538,9;2998,931981;2178,06;2235,687341;2752,23;0;2045,71;0;2652,1;0;3151,74;0;2181,87;0;2497,19;0;2179,54;0;2734,09;0
001.004.0001 - Contabilidade Geral;003.0001 - Transporte;7868,72;5877,68547;7339,58;6828,126348;8186,54;9517,310768;6359,83;5179,005216;6670,71;0;6467,08;0;6284,79;0;8334,17;0;5476,73;0;7789,58;0;6081,15;0;6069,59;0
001.004.0002 - Planejamento Financeiro;003.0001 - Transporte;3872,1;4354,700572;4392,14;4016,012354;4834,06;5986,889052;4292,81;4213,648982;4895,23;0;3458,35;0;3961,92;0;4103,68;0;4138,09;0;3658,63;0;4209;0;5018,11;0
001.004.0003 - Tesouraria;003.0001 - Transporte;3304,12;3467,998435;3597,15;3483,592467;3919,67;4746,434677;3080,22;2862,114405;3824,04;0;2863,58;0;3065,33;0;3406,99;0;3625,48;0;2678,69;0;2797,9;0;3129,71;0
001.004.0004 - Controladoria;003.0001 - Transporte;2895,98;3123,657329;2223,84;2560,430686;2437,76;3308,480447;2102,81;2167,473508;2843,08;0;2902,46;0;2553,48;0;2335,58;0;2595,67;0;2254,29;0;2178,78;0;2776,85;0
001.005.0001 - Pesquisa e Desenvolvimento;003.0001 - Transporte;7536,63;9438,965508;6294,75;8417,009064;7617,09;8652,409714;6156,29;8350,990681;9608,8;0;9273,14;0;7505,63;0;9668,51;0;7659,27;0;8386,32;0;6906,27;0;10828,16;0
001.006.0001 - Testes de Qualidade;003.0001 - Transporte;15483,91;18572,1925;17003,15;19679,94059;15429,81;23720,44543;17619,72;15603,51432;18176,45;0;15812,26;0;19783,46;0;15350,63;0;18305,08;0;18798,16;0;13778,61;0;16268,92;0
001.006.0002 - Inspeção de Produtos;003.0001 - Transporte;4246,09;4641,524298;4622,55;4157,023997;5477,9;7496,684487;3993,43;5189,54901;5676,06;0;4949,25;0;5959,23;0;5429,66;0;5602,23;0;5370,99;0;4256,57;0;5733,75;0
001.006.0003 - Documentação Legal;003.0001 - Transporte;2647,11;3594,005073;2760,01;3116,786085;2937,57;2867,265594;2434,51;2284,897513;2730,69;0;2458,84;0;2817,01;0;2349,54;0;2754,83;0;2419,96;0;1978,29;0;3198,53;0
001.007.0001 - Gerenciamento de Estoques;003.0001 - Transporte;7132,06;7476,77116;5890,5;7625,958917;7734,53;8532,465243;6324,66;7227,262504;6938,6;0;7971,93;0;6346,05;0;8212,21;0;5909,8;0;7003,82;0;5699,28;0;7000,64;0
001.007.0002 - Transporte e Distribuição;003.0001 - Transporte;4837,14;5748,123018;4706,61;5976,789235;5435,53;6561,776752;4067,15;5164,338893;6761,17;0;4894,1;0;5737,51;0;7195,27;0;5001,92;0;5227,88;0;4663,38;0;6326,06;0
001.007.0003 - Aquisição e Compras;003.0001 - Transporte;3735,86;4057,801698;3188,12;4043,468434;3728,91;3559,467831;2912,85;3727,983381;3527,95;0;3126,09;0;3381,58;0;2977,18;0;2801,64;0;3915,83;0;3170,51;0;3409,73;0
001.007.0004 - Planejamento de Suprimentos;003.0001 - Transporte;792,8;679,3792871;687,55;900,2390762;888,47;998,9004987;676,74;614,0220805;692,64;0;693,16;0;681,82;0;972,61;0;845,86;0;684,3;0;836,15;0;856,08;0
001.008.0001 - Suporte Técnico;003.0001 - Transporte;9198,64;14095,06747;7728,87;8323,392724;11475,76;13696,77506;8096,06;10500,80028;11535,66;0;10201,67;0;11845,15;0;8728,01;0;8487,31;0;9479,65;0;7969,36;0;11421,48;0
001.008.0002 - Desenvolvimento de Software;003.0001 - Transporte;7379,83;9100,716651;8252,77;10448,80066;8816,09;11735,91004;6363,3;8139,090717;8766,79;0;8012,04;0;7852,73;0;7875,4;0;6017,25;0;6744,04;0;5427,99;0;8771,22;0
001.008.0003 - Gerenciamento de Redes;003.0001 - Transporte;4769,42;7482,669779;4277,6;5806,355742;4458,24;4951,726603;3855,86;6505,483935;5408,82;0;4473,45;0;4423,03;0;4711,56;0;4106,18;0;4845,16;0;4735,36;0;5923,54;0
001.008.0004 - Segurança da Informação;003.0001 - Transporte;3001,55;2984,427843;2023,61;2343,652063;3029,89;3073,857585;2389,79;2099,515341;2211,74;0;2811,74;0;2129,39;0;2819,91;0;2597,66;0;2192,47;0;2311,34;0;2866,16;0
001.009.0001 - Novos Projetos;003.0001 - Transporte;6414,97;8991,575947;6775,97;6853,595333;7173,23;7423,467563;6563,93;8675,121905;6655,08;0;7969,75;0;6089,08;0;6533,2;0;6430,57;0;6131,9;0;5485,24;0;6113,02;0
001.009.0002 - Gestão de Projetos;003.0001 - Transporte;5525,95;5304,696603;4859,8;4923,716091;5950,86;7055,668848;4251,98;3971,516191;5448,53;0;4340,34;0;5096,47;0;5035,53;0;3854,46;0;3996,61;0;4041,57;0;6397,46;0
001.009.0003 - Desenho Tecnico;003.0001 - Transporte;3259,41;3463,803721;3182,82;3163,698251;4052,31;4657,151378;2823,63;4071,104162;4095,71;0;3440,83;0;3497,06;0;3907,79;0;3361,51;0;3130,97;0;3211,64;0;4015,47;0
001.009.0004 - Gerencia da Engenharia;003.0001 - Transporte;1632,25;2060,339859;1825,94;1774,323992;1441,34;2050,783999;1286,57;1301,885462;1934,4;0;1897,4;0;1581,8;0;1627,42;0;1710,15;0;1691,9;0;1613;0;1830,66;0
001.010.0001 - Equipamentos;003.0001 - Transporte;18244,81;18865,80576;15452,36;21806,29786;21511,15;22545,3206;17506,52;23040,85658;22540,72;0;22359,54;0;17889,35;0;19127,78;0;18358,13;0;20424,56;0;14821,3;0;22311,2;0
001.010.0002 - Utilidades;003.0001 - Transporte;9606,8;10238,8294;10040,24;13616,58991;10387,13;13315,19885;7464,47;9551,260927;11115,76;0;9874,69;0;10116,69;0;12029,59;0;10519,38;0;10597,52;0;8139,21;0;10537,87;0
001.010.0003 - Predial;003.0001 - Transporte;3558,3;3854,912507;2811,79;3095,946769;3931,06;3856,427735;3282,71;3100,169405;3001,5;0;3613,24;0;3722,55;0;3193,48;0;3121,4;0;2857,69;0;2894,92;0;4383,39;0
001.001.0001 - Linha de Produção;003.0002 - Plano de Saúde;124137,53;140145,392;232600,35;337536,4534;119870,15;208256,4;162991,16;181996,5108;136603,79;0;143155,42;0;143156,91;0;122477,59;0;170430,27;0;170134,71;0;150911,71;0;142957,16;0
001.001.0002 - Gerência de Produção;003.0002 - Plano de Saúde;26876,99;29399,71528;55611,91;49870,53697;27194;39972,59192;25381,35;28799,38806;23075,75;0;22772,51;0;25058,21;0;20664,22;0;30109,93;0;30646,58;0;30965,93;0;31248,76;0
001.002.0001 - Equipe de Vendas;003.0002 - Plano de Saúde;11453,25;14745,692;25623,85;26999,95348;16587,45;26313,43002;17597,3;16807,65587;13863,65;0;12819,52;0;14204,84;0;11695,56;0;12326,95;0;13633,87;0;13989,52;0;19369,89;0
001.002.0002 - Marketing Digital;003.0002 - Plano de Saúde;5919,72;5049,3744;12682,67;9530,566958;6516,15;8413,742912;7625,12;5606,942624;6467,25;0;5147,76;0;5148,61;0;5205,04;0;7110,04;0;6525,56;0;8366,62;0;6525,65;0
001.002.0003 - Pesquisa de Mercado;003.0002 - Plano de Saúde;2467,39;2134,591744;3841,02;4247,002276;2955,24;3786,269072;2068,88;2778,520561;2041,62;0;2597,1;0;2709,46;0;2629,41;0;2281,24;0;2174,82;0;3031,64;0;3336,05;0
001.002.0004 - Gerência de Vendas;003.0002 - Plano de Saúde;1046,36;953,6523947;2446,24;2519,354887;1290,7;1967,415268;1155,96;1635,901052;1419,52;0;952,31;0;1032,28;0;995,26;0;1368,24;0;1422,2;0;1440,56;0;1415,17;0
001.003.0001 - Recrutamento e Seleção;003.0002 - Plano de Saúde;1955,99;2359,61002;3682,5;4844,400562;1816,73;2913,579602;1930,18;2511,572474;2052,16;0;2402,18;0;1918,17;0;2443,69;0;1791,32;0;2562,95;0;2305,13;0;2166,03;0
001.003.0002 - Treinamento e Desenvolvimento;003.0002 - Plano de Saúde;1599,7;1700,368989;2978,72;3215,565322;1981,52;2837,315791;1848,41;2426,95982;1540,54;0;1510,83;0;1850,48;0;1847,53;0;2008,31;0;1983,24;0;2492,45;0;2288,02;0
001.003.0003 - Remuneração e Benefícios;003.0002 - Plano de Saúde;1219,41;1367,280827;2436,72;2816,036908;1585,26;2353,649089;1824,16;1941,567454;1436,62;0;1423,04;0;1662,53;0;1748,64;0;1768,32;0;1213,98;0;1482,11;0;1720,95;0
001.003.0004 - Relações Trabalhistas;003.0002 - Plano de Saúde;957,48;787,2078925;2097,28;2235,354148;929,71;1358,397433;1047,06;1236,469435;963,75;0;1217,62;0;1069,99;0;1093,39;0;1091,03;0;1003,27;0;1227,72;0;1170,4;0
001.003.0005 - Gerência de RH;003.0002 - Plano de Saúde;782,45;715,2806658;1491,2;1402,421795;615,33;1111,803053;829,02;829,4450817;804,01;0;735,54;0;737,33;0;689,21;0;872,33;0;626,19;0;909,76;0;806,52;0
001.004.0001 - Contabilidade Geral;003.0002 - Plano de Saúde;2258,2;1995,04199;3461,47;3390,29673;1705,59;2451,434738;1640,96;2240,951803;1960,39;0;1770,74;0;1718,41;0;2002,43;0;1785,11;0;1594,63;0;2419,88;0;2565,99;0
001.004.0002 - Planejamento Financeiro;003.0002 - Plano de Saúde;1194,75;1022,954908;2439,6;2649,681083;1258,78;1789,717845;1063,15;1392,216702;1261,6;0;1420,05;0;1077,31;0;1225,59;0;1182,8;0;1184,04;0;1418,73;0;1311,3;0
001.004.0003 - Tesouraria;003.0002 - Plano de Saúde;1019,36;778,4291622;1741,54;2048,359079;894,63;1300,164793;1166,04;1091,978336;906,12;0;813,25;0;1009,19;0;1064,29;0;1106,73;0;1034,08;0;1172,48;0;1267,4;0
001.004.0004 - Controladoria;003.0002 - Plano de Saúde;791,79;566,6103172;1410,55;1787,973468;703,08;918,54636;647,33;919,8605007;663,94;0;608,62;0;697,02;0;815,47;0;717,89;0;877,43;0;742,26;0;696,3;0
001.005.0001 - Pesquisa e Desenvolvimento;003.0002 - Plano de Saúde;2428,47;2432,096275;4633,32;4084,874317;2688,07;3077,759736;2061,04;2337,347805;2594,15;0;2088,66;0;2000,63;0;2424,27;0;2020,15;0;2753,71;0;2573,12;0;2592,43;0
001.006.0001 - Testes de Qualidade;003.0002 - Plano de Saúde;4901,68;4483,934277;10042,02;9230,23318;5294,99;7933,001302;4653,6;6008,345412;5967,04;0;5425,11;0;4613,72;0;4352,02;0;5598,7;0;5464,98;0;6846,98;0;6331,34;0
001.006.0002 - Inspeção de Produtos;003.0002 - Plano de Saúde;1376,84;1472,030417;2277,94;2948,808061;1206,85;2281,353571;1640,27;1775,021774;1610,58;0;1710,48;0;1453,18;0;1446,44;0;1481,16;0;1672,29;0;1806,88;0;2035,12;0
001.006.0003 - Documentação Legal;003.0002 - Plano de Saúde;694,62;620,4565416;1537,26;1670,873768;695,24;808,6472927;740,3;1158,427683;775,15;0;707,51;0;861,34;0;845,48;0;637,06;0;634,46;0;768,61;0;735,46;0
001.007.0001 - Gerenciamento de Estoques;003.0002 - Plano de Saúde;1897,32;2214,892701;3845,5;3546,333916;2289,51;3104,216711;1871,19;1907,342312;1753,04;0;2071,03;0;1650,88;0;1660,66;0;1927,23;0;1824,64;0;2117,14;0;2188,76;0
001.007.0002 - Transporte e Distribuição;003.0002 - Plano de Saúde;1408,17;1580,099465;2974,23;3117,778142;1654,25;2797,933563;1730,3;1799,876889;1482,46;0;1994,81;0;1364,4;0;1827,65;0;1834,78;0;1592,03;0;2127,62;0;2317,2;0
001.007.0003 - Aquisição e Compras;003.0002 - Plano de Saúde;1085,23;762,9240419;1516,04;2109,130327;1040,48;1318,206513;1216,82;1353,517981;953,57;0;1009,27;0;923,02;0;799,14;0;1128,33;0;1144,26;0;995,91;0;1260,13;0
001.007.0004 - Planejamento de Suprimentos;003.0002 - Plano de Saúde;273,6;257,5726592;526,96;564,7711887;271,78;330,5978957;247,13;248,3187249;229,39;0;215,29;0;230,84;0;280,46;0;212,05;0;228,32;0;304,5;0;253,19;0
001.008.0001 - Suporte Técnico;003.0002 - Plano de Saúde;3229,66;2572,208546;6358,56;6054,630121;3171,77;4473,914187;3650,04;4375,205638;2481,36;0;2781,93;0;2633,07;0;3438,73;0;3106,14;0;3547,75;0;3268,67;0;3675,49;0
001.008.0002 - Desenvolvimento de Software;003.0002 - Plano de Saúde;2441,01;2451,629953;4432,84;4137,66004;2045,23;3471,442838;2664,09;2470,622364;1780,16;0;1806,02;0;1946,8;0;2410,47;0;2367,84;0;1987,45;0;2131,8;0;2617,64;0
001.008.0003 - Gerenciamento de Redes;003.0002 - Plano de Saúde;1588,32;1398,748033;3054,28;2872,816341;1460,52;2442,775996;1557,74;1831,9929;1193,49;0;1434,71;0;1508,82;0;1651,06;0;1439,09;0;1286,85;0;1880,94;0;1987,79;0
001.008.0004 - Segurança da Informação;003.0002 - Plano de Saúde;804,68;733,9350578;1455,07;1617,619213;711,09;1198,637133;696,07;923,6362942;790,68;0;843,34;0;799,73;0;788,19;0;824,56;0;863,86;0;709,51;0;983,06;0
001.009.0001 - Novos Projetos;003.0002 - Plano de Saúde;2236;1799,178522;3360,4;3542,365806;1729,83;2732,378606;1742,65;3059,540936;1628,65;0;1801,95;0;1883,54;0;2019,37;0;1658,64;0;1656,56;0;2055,65;0;2472,92;0
001.009.0002 - Gestão de Projetos;003.0002 - Plano de Saúde;1234,9;1355,496131;2464,22;2987,660747;1439,77;1668,400467;1623,03;1799,967281;1666,78;0;1693,8;0;1559,44;0;1399,66;0;1515,12;0;1427,41;0;1429,29;0;1543,3;0
001.009.0003 - Desenho Tecnico;003.0002 - Plano de Saúde;828,39;891,1875833;2119,45;2077,353594;831,47;1623,978229;1134,66;1135,408051;801,46;0;1131,08;0;874,38;0;834,81;0;1087,33;0;1077,23;0;982,09;0;1139,31;0
001.009.0004 - Gerencia da Engenharia;003.0002 - Plano de Saúde;440,33;485,8438014;961,96;828,3535151;567,51;629,970608;473,59;744,5628537;432,51;0;472;0;395,46;0;529,73;0;438,87;0;564,8;0;560,34;0;577,7;0
001.010.0001 - Equipamentos;003.0002 - Plano de Saúde;4912,04;5825,661135;9207,6;12856,38171;6480,5;6842,616111;5931,31;8108,762861;5232,33;0;4937,54;0;4692,52;0;5990,8;0;6575,65;0;7015;0;6216,98;0;6288,32;0
001.010.0002 - Utilidades;003.0002 - Plano de Saúde;3144,96;2708,068991;5081,04;6440,546699;2555,78;3082,519763;3173,68;3273,582488;3317,96;0;3258,77;0;3050,25;0;3205,45;0;3034,19;0;3303,41;0;3549,79;0;3588,49;0
001.010.0003 - Predial;003.0002 - Plano de Saúde;1017,76;703,0735373;1631,3;1950,95564;1182,41;1625,848333;923,84;1058,35912;860,17;0;1129,46;0;1097,54;0;1043,05;0;1121,59;0;1079,07;0;1307,54;0;1082,18;0
001.001.0001 - Linha de Produção;003.0003 - Alimentação;310463,4;401414,0354;293983,67;415695,5839;307463,33;362115,2397;288815,66;344278,6587;339339,29;0;284544,01;0;321458,78;0;370398,88;0;308058,14;0;428574,97;0;346626,39;0;380482,41;0
001.001.0002 - Gerência de Produção;003.0003 - Alimentação;70677,69;73508,13104;57955,12;69024,229;66334,13;61783,84811;43897,27;56193,15322;56075,98;0;65661,28;0;50620,56;0;65622,03;0;53356,21;0;52187,19;0;49071,43;0;65479,58;0
001.002.0001 - Equipe de Vendas;003.0003 - Alimentação;40260,54;43947,04313;36818,7;40305,11157;38282,28;39289,574;26180,98;35986,19836;42330,45;0;31892,59;0;42217,67;0;39779,45;0;28767,94;0;30315,41;0;33499,76;0;35052,85;0
001.002.0002 - Marketing Digital;003.0003 - Alimentação;15701,87;16931,63296;12360,09;15865,24011;12969,57;14950,24533;13860,65;12135,34734;17892,98;0;13225,65;0;12714,23;0;15751,61;0;15821,51;0;17119,19;0;15176,23;0;12136,88;0
001.002.0003 - Pesquisa de Mercado;003.0003 - Alimentação;5492,23;5041,231898;5250,57;5040,872225;6644,32;5643,072727;5460,64;7643,322941;5988,23;0;6788,33;0;6123,96;0;5771,56;0;5295,73;0;5363,18;0;5206,72;0;4793,34;0
001.002.0004 - Gerência de Vendas;003.0003 - Alimentação;2667,17;4181,769902;2529,22;3371,97931;3190,15;3793,79822;2603,75;3428,072321;2931,47;0;3091,82;0;2701,83;0;2824,43;0;2810,69;0;2652,69;0;2873,59;0;2921,27;0
001.003.0001 - Recrutamento e Seleção;003.0003 - Alimentação;5397;6435,125615;4008;4365,852696;5653,75;6199,001196;4197,61;4459,093256;5930,68;0;5466,04;0;5513,32;0;5742,43;0;4319,48;0;6106,36;0;5394,84;0;5980,57;0
001.003.0002 - Treinamento e Desenvolvimento;003.0003 - Alimentação;4254,59;4159,291615;3185,27;3575,863194;3595,47;4408,52852;3221,39;4942,508629;4428,28;0;3946,87;0;4271,63;0;4313,44;0;3925,73;0;5343,07;0;4138,21;0;3719,83;0
001.003.0003 - Remuneração e Benefícios;003.0003 - Alimentação;3208,73;4886,165526;3198,39;3682,274014;3989,73;3518,569823;3147,57;3214,156232;3368,25;0;4001;0;3117,16;0;3383,97;0;2989,04;0;3490,41;0;3681,66;0;3087,41;0
001.003.0004 - Relações Trabalhistas;003.0003 - Alimentação;2109,91;3026,291855;2345,62;2564,089404;2374,42;2700,915133;1927,47;2834,187214;2781,96;0;2251,09;0;3066,74;0;2627,71;0;2155,54;0;2626,08;0;2316,96;0;2129,01;0
001.003.0005 - Gerência de RH;003.0003 - Alimentação;1485,97;2628,482103;1866,65;1789,891771;1747,3;1972,316118;1239,54;1594,605929;1670,34;0;2128,58;0;1514,33;0;1568,37;0;1514,69;0;1695,38;0;1810,71;0;1848,39;0
001.004.0001 - Contabilidade Geral;003.0003 - Alimentação;3975,23;5845,689984;3394,37;5674,056225;3870,47;6961,820317;4479,95;4869,419019;4582,78;0;5018,22;0;4106,94;0;5828,69;0;3716,23;0;4093,83;0;3934,74;0;5510,27;0
001.004.0002 - Planejamento Financeiro;003.0003 - Alimentação;2352,67;4106,609756;2147,35;4176,556102;3543,24;3016,104492;2772,75;3567,227685;2944,95;0;2596,05;0;3372,23;0;3066,53;0;2743,65;0;2707,42;0;2999,31;0;2343,42;0
001.004.0003 - Tesouraria;003.0003 - Alimentação;2477,12;3381,924998;1880,13;2997,74889;2850,46;3147,92958;1684,86;2197,262828;2317,98;0;2600,95;0;2523,69;0;2253,84;0;2525,14;0;2031,27;0;2291,51;0;2466,89;0
001.004.0004 - Controladoria;003.0003 - Alimentação;1969,98;2133,055321;1597,46;1834,131403;1490,7;1886,853751;1310,36;1592,907072;1675,77;0;1805,41;0;1699,1;0;1614,72;0;1968,63;0;1647,35;0;1784,31;0;1899,07;0
001.005.0001 - Pesquisa e Desenvolvimento;003.0003 - Alimentação;5046,65;5307,034207;5856,73;6749,20592;4980,35;5946,757288;4956,53;6209,152677;6355,52;0;5324,54;0;6072,79;0;6446,4;0;6122,09;0;4991,62;0;4852,51;0;6077,15;0
001.006.0001 - Testes de Qualidade;003.0003 - Alimentação;11413,16;16321,09938;10012,89;15612,20989;13954,03;16305,88939;12486,58;11872,42458;10616,79;0;10189,89;0;10560,7;0;11498,04;0;10634,87;0;11325,55;0;12023,33;0;12034,73;0
001.006.0002 - Inspeção de Produtos;003.0003 - Alimentação;2970,18;4098,518449;2829,94;2941,595024;3984,15;3855,736816;2933,04;3287,06028;3121,99;0;3125,41;0;4104,88;0;3251,43;0;2998,02;0;3207,73;0;3148,54;0;3507,39;0
001.006.0003 - Documentação Legal;003.0003 - Alimentação;1495,67;2270,888581;1577,85;1642,328848;1671,07;2165,768824;1555,53;1306,858235;1739,55;0;1985,61;0;1854,16;0;1605,92;0;1767,68;0;2190,56;0;1731,8;0;1457,08;0
001.007.0001 - Gerenciamento de Estoques;003.0003 - Alimentação;4684,52;6583,037928;3524,87;5435,683028;4258,72;6291,362215;4431,29;4304,252386;5235,9;0;5539,79;0;5597,38;0;4788,18;0;4817,27;0;5581,72;0;4289;0;4688,45;0
001.007.0002 - Transporte e Distribuição;003.0003 - Alimentação;4313,33;4239,138749;3009,91;5614,001833;3659,88;4117,328584;3317,21;4615,1974;4388,75;0;3940,72;0;3733,24;0;4107,26;0;3435,11;0;3594,74;0;4323,24;0;3810,76;0
001.007.0003 - Aquisição e Compras;003.0003 - Alimentação;2007,53;2878,426938;2202,49;2192,179916;2184,89;2476,878528;2036,45;2303,353889;2119,21;0;2496,91;0;2600,19;0;2341,3;0;2275,17;0;2344,94;0;1813,69;0;2274,7;0
001.007.0004 - Planejamento de Suprimentos;003.0003 - Alimentação;488,3;794,8042258;420,34;436,3597551;666,6;661,9918495;490,87;584,7546129;611,3;0;546,1;0;546,47;0;532,33;0;645,93;0;715,27;0;479,73;0;462,8;0
