Referência:;2022;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;janeiro;;fevereiro;;março;;abril;;maio;;junho;;julho;;agosto;;setembro;;outubro;;novembro;;dezembro;
001.010.0003 - Predial;004.0003 - Manutenção Predial;13852,35;13939,14;18527,21;21360,79;17881,33;23994,42;19386,87;5160,46;15249,41;9392,35;18729,15;20488,78;18917,62;11687,64;18068,16;13882,16;15713,49;20776,86;29259,4;12741,8;19593,51;8733,88;24385,92;20209,37
001.008.0001 - Suporte Técnico;004.0004 - Manutenção de Software;4714,33;74,36;5193,31;5549,67;5334,79;3832,74;4524,53;0;4891,18;0;4932,1;1108,55;5188,52;5893,4;3725,35;0;5102,05;8364,09;5326,73;16865,25;5119,94;750,6;3786,53;957,23
001.008.0001 - Suporte Técnico;004.0005 - Telecomunicações;2435,37;2957,05;2399,84;2696,74;3234,06;2353,59;2997,23;2196,87;2956,62;2628,12;2852,87;2181,43;2744,84;2533,22;2412,58;2449,9;2648,46;2292,36;2885,87;2462,52;3207,52;2522,81;3273,59;2165,89
001.001.0001 - Linha de Produção;005.0002 - Água;127243,29;51535,44;91070,72;103457,15;123543,06;89444,94;88773,74;57178,75;87475,25;66974,01;97478,54;112806,62;127109,57;128682,4;116697,77;143065,24;98781,72;161276,92;109209,3;136747,99;94583,64;144236,44;91166,28;129352,08
001.001.0002 - Gerência de Produção;005.0002 - Água;21664,79;6978,8;20761,73;20133,05;21273,77;19188,02;15349,24;10637,43;22042,57;12796,33;18444,45;21884,36;16624,48;23691,22;21034,41;22400,58;22119,77;25246,14;16163,96;19164,64;19624,76;24127,03;17717,08;25655,81
001.002.0001 - Equipe de Vendas;005.0002 - Água;9499,76;3812,91;12634,51;8591,93;11435,57;9813,39;13012,14;6293,01;12315,32;5891,67;12680,11;11038,55;12321,64;13365,86;12651,88;12976,91;8809,76;13932,31;10624,54;13000,06;8750,37;11995,89;12733,98;15220,18
001.002.0002 - Marketing Digital;005.0002 - Água;4343,92;1811,66;5356,29;4721,41;3819,92;4074,85;4102,05;2955,17;4211,2;2897,49;4005,88;5297,97;5077,1;5319,72;4432,5;5995,52;4533,31;6421,23;4009,94;4820,76;4313,61;6379,85;5179,4;5451,47
001.002.0003 - Pesquisa de Mercado;005.0002 - Água;1871,43;857,44;1838,74;1424,31;1485,41;1302,12;1615,41;1398,58;1879,02;1202,54;1886,57;2667,49;2109,35;2527,38;1879,21;2640,29;1959,49;2679,85;1634,93;2440,59;2010,19;2481,19;1486,84;2896,3
001.002.0004 - Gerência de Vendas;005.0002 - Água;814,87;327,21;826,49;927,38;829,08;680,2;875,56;651,74;1078,87;491,65;1048,46;1322,63;732,06;1109,91;1077,59;1112,09;864,09;915,15;904,87;1165,47;754,29;925,41;943,12;1516,11
001.003.0001 - Recrutamento e Seleção;005.0002 - Água;1682,57;673,52;1472,27;1342,4;1489,5;1628,16;1892,48;1058,22;1607,66;1056,15;1530,69;2204,93;1661,24;2366,83;1744,36;2213,81;1539,13;2179,47;1429,72;2205,48;1797,4;1874,62;1645,56;2572,74
001.003.0002 - Treinamento e Desenvolvimento;005.0002 - Água;1220,93;620,87;1392,74;1382,71;1204,53;1179,29;1440,58;762,24;1390,11;768,54;1290,53;1457,46;1280,45;1827,74;1306,76;1795,56;1565,88;1377,23;1567,2;1554,69;1122,07;1501,65;1252,19;2180,12
001.003.0003 - Remuneração e Benefícios;005.0002 - Água;920,33;500,33;1256,43;1028,32;1175,97;972,63;1182,43;693,91;1189,75;596,99;1061,86;1143,61;1011,49;1442,67;1257,73;1230,92;1229,66;1424,17;1107,09;1448,35;920,11;1178,43;1096,5;1733,64
001.003.0004 - Relações Trabalhistas;005.0002 - Água;904,24;361,14;896,04;686,14;864,01;730,17;667,22;422,36;759,04;488,15;769,35;879,01;957,14;1060,95;824,24;961,39;819,96;1046,57;794,03;932,37;679,02;915,42;868,11;991,84
001.003.0005 - Gerência de RH;005.0002 - Água;488,34;185,77;603,85;555,91;508,92;404,74;558,5;331,82;610,35;298,11;606,08;578,31;496,4;614,97;512,66;746,75;514,98;706,68;592,3;786,72;540,45;686,52;547,49;801,02
001.004.0001 - Contabilidade Geral;005.0002 - Água;1522,49;655,28;1467,44;1300,06;1163,89;1292,43;1223,58;896,55;1206,63;726,63;1187,95;1816,44;1536,16;1655,77;1270,03;2057,59;1404,34;1847,87;1361,04;1617,96;1283,5;1933,55;1699,1;2320,69
001.004.0002 - Planejamento Financeiro;005.0002 - Água;869,22;355,25;1005,26;744,09;750,25;741,02;836,41;571,03;810,21;534,13;1061,05;1000,1;727,88;1265,81;740,63;1014,35;860,4;1315,73;917,12;1280,06;798,59;1117,73;1075,54;1495,2
001.004.0003 - Tesouraria;005.0002 - Água;611,15;326,7;854,36;620,55;831,94;624,86;842,69;553,84;585,36;418,2;607,51;984,72;761,02;994,97;850,17;986,98;626,56;1047,72;596,77;1021,1;786,82;1085,79;831,3;1201,95
001.004.0004 - Controladoria;005.0002 - Água;568,33;206,91;628,54;477,78;642,92;574,89;462,01;297,42;478,65;381,62;622,78;652,9;538,47;640,78;519,77;554,67;580,54;664,66;491,89;558,31;548,55;548,64;629,93;710,47
001.005.0001 - Pesquisa e Desenvolvimento;005.0002 - Água;2093,02;800,68;2022,31;1903,56;2067,37;1310,19;1554,22;977,3;1641,4;1093,99;1679,28;2470,55;1897,52;1953,87;1863,33;2481,62;1969,11;2524,5;1571,8;2546,17;2023,74;2246,99;1483,05;2108,51
001.006.0001 - Testes de Qualidade;005.0002 - Água;3812,15;1336,8;3124,79;4404,69;3792,08;2763,57;4527,83;2541,92;4244,35;2821,57;4352,14;5004,64;3535,45;5032,68;3851,95;4932,2;4487,9;5708,91;4188,2;5018,88;3095,8;4069,31;4493,51;6402,78
001.006.0002 - Inspeção de Produtos;005.0002 - Água;1289,06;420,9;909,74;1071,8;1267,75;1150,7;926,78;699,27;1183,89;811,18;1256,02;1576,13;1129,24;1307,41;977,51;1116,78;1236,54;1229,84;1155,25;1510,9;984,28;1377,14;1249,1;1714,72
001.006.0003 - Documentação Legal;005.0002 - Água;566,41;198,4;449,96;524,71;649,62;437,32;444,77;365,18;643,58;321,55;567,16;574,56;631,79;792,15;603,54;665,83;455,3;625,39;538,22;738,56;527,99;800,64;643,39;810,25
001.007.0001 - Gerenciamento de Estoques;005.0002 - Água;1227,53;579,75;1302,25;1244,4;1506,89;1264,07;1601,7;883,57;1475,84;969,51;1422,04;2088,22;1561,45;2047,71;1197;1844,65;1423,51;1963,38;1172,87;2043,97;1444,96;1930,29;1713,12;2132,52
001.007.0002 - Transporte e Distribuição;005.0002 - Água;1019,11;595,08;1123,03;1183,65;1359,36;1010,63;1322,08;659,02;1169,55;762,41;1029,09;1812,23;1264,81;1791,51;1498,8;1348,47;1363,84;1638,3;1254;1315,05;1144,59;1561,68;1343,74;1681,72
001.007.0003 - Aquisição e Compras;005.0002 - Água;673,56;263,56;669,3;764,88;620,65;627,05;815,49;460,98;804,17;523,45;670,31;809,09;625,18;1039,83;819,28;850,36;648,72;1009,84;656,04;1023,03;638,77;772,1;810,45;1082,14
001.007.0004 - Planejamento de Suprimentos;005.0002 - Água;192,37;63,09;217,76;211,53;190,46;157,2;171,7;124,76;194,98;119,74;175,1;211,07;175,5;209,88;213,09;202,65;145,31;196,66;207,12;250,51;202,43;265,64;180,88;243,81
001.008.0001 - Suporte Técnico;005.0002 - Água;2207,75;922,88;2501,48;1867,15;1776,69;1647,95;2391,96;1312,45;2303,03;1556,78;2208,48;2901,67;1946,5;3237,25;1955,02;2236,87;2335,96;3104,07;2515,53;2211,38;1991,65;3222,04;2580,7;3245,83
001.008.0002 - Desenvolvimento de Software;005.0002 - Água;1411,22;658,09;1843,41;1358,31;1710,15;1319,34;1455,65;878,22;1795,38;1192,01;1866,07;2121,1;1894,24;2434,49;1488,91;1794,85;1403,76;1964,69;1604,78;1988,49;1475,39;2417,86;1764,38;2631,39
001.008.0003 - Gerenciamento de Redes;005.0002 - Água;887,24;484,4;1163,61;891,63;1205,97;1152,56;1268,54;660,75;1214,48;604,92;1030,83;1115,67;1089,92;1108,55;1256,7;1603,93;1070,87;1397,25;1108,74;1499,57;1288,51;1368,57;1259,62;1824,63
001.008.0004 - Segurança da Informação;005.0002 - Água;566,68;233,87;446,11;583,39;456,33;577,32;500,64;418,95;554,55;375,64;464,59;683,27;453,28;699,53;547,66;592,35;530,07;610,43;496,45;713,64;533,98;644,28;546,67;646,1
001.009.0001 - Novos Projetos;005.0002 - Água;1573,17;544,38;1324,6;1266,59;1422,92;1313,55;1337,71;1007,49;1640,54;770,54;1451,07;1913,09;1622,15;2103,94;1233,55;1748,55;1373,73;1648,24;1516,73;2044,1;1641,15;1812,67;1403,96;1893,1
001.009.0002 - Gestão de Projetos;005.0002 - Água;1122,53;431,19;1062,53;1036,47;1278,79;838,4;875,33;623,4;1173,82;552,05;1237,3;1399,97;1247,15;1383,3;955,06;1164,9;995,17;1557,25;1198,94;1492,8;1002,25;1259,98;1248,71;1752,38
001.009.0003 - Desenho Tecnico;005.0002 - Água;619,23;293,11;721,76;658,35;789,19;695,29;806,32;555,76;845,56;440,73;841,17;814,47;770,66;792,55;710,6;811,72;802,59;978,32;772,94;1007,06;733,99;733,18;635,26;1118,1
001.009.0004 - Gerencia da Engenharia;005.0002 - Água;413,86;142,65;315,24;366,9;406,25;363,84;384,71;248,55;369,44;261,95;388,23;479,07;370,24;545,57;345,97;518,35;325,84;455,09;421,86;427,1;332,03;407,9;322,78;426,49
001.010.0001 - Equipamentos;005.0002 - Água;4227,76;1610,25;4463,29;4033,77;3899,51;3216,56;4064,78;3334,29;3651,56;2438,78;3611,56;6514,04;4018,08;6166,8;4439,15;4737,56;4320,2;5890,61;3738,09;6256,31;3714,24;5367,37;4666,16;5432,25
001.010.0002 - Utilidades;005.0002 - Água;2585;897,65;2117,89;2295,15;2504,01;2043,62;2391,19;1521,19;1894,88;1331,32;2150,94;2798,97;2565,08;2438,64;2206,56;2877,29;1980,38;2914,63;2592,11;2665,09;2275,68;2721,95;1999,84;3337,28
001.010.0003 - Predial;005.0002 - Água;659,84;264,86;603,14;624,21;729,84;604,22;617,15;421,93;673,14;517,84;663,73;914,62;800,64;1030,72;854,4;839,14;675,58;901,38;779,75;852,65;694,14;871,38;640,05;918,66
001.001.0001 - Linha de Produção;005.0004 - Combustíveis;11673,53;10485,01;9601,09;10984,84;12828,87;9370,93;11043,21;9292,63;13080,9;12076,96;9949,85;15267,35;12290,72;8972,46;10168,56;10554,89;13369,95;14274,75;13411,38;10804,24;13341,13;8741,21;11378,25;14091,14
001.001.0002 - Gerência de Produção;005.0004 - Combustíveis;2153,42;1393,7;1728,5;2001,64;2045,94;1223,08;1737,6;1618,08;1725,5;1927,78;1916,35;2331,11;2362,27;1745,23;2009,15;1806,92;2322,72;2435,33;1705,03;1821,41;1636,2;1650,85;2243,59;1939,11
001.002.0001 - Equipe de Vendas;005.0004 - Combustíveis;1170,8;836,52;1085,01;1154,23;936,25;875,7;1121,32;1107,93;974;1209,75;1238,68;1648,07;1067,25;1140,42;1205,94;1100,76;1158,16;1217,12;1034,11;1076,41;1330,72;870,22;1030,62;1101,2
001.002.0002 - Marketing Digital;005.0004 - Combustíveis;499,28;398,73;527,62;533,68;423,64;393,63;473,28;324,59;498,16;492,33;408,63;565,69;426,67;475,33;524,07;459,62;408,78;593,48;554,42;517,96;544,57;376,04;405,98;519,87
001.002.0003 - Pesquisa de Mercado;005.0004 - Combustíveis;190,67;149,81;161,47;176,17;193,39;117,76;172,42;182,6;181,32;178,62;210,14;264,22;177,84;204,61;155,13;170,05;194,53;236,08;218,85;189,56;167,6;150,44;157,92;192,63
001.002.0004 - Gerência de Vendas;005.0004 - Combustíveis;95,25;75,39;93,07;108,04;109,16;53,98;104,88;85,19;100,53;97,64;99,69;141,1;88,57;76,54;108,66;79,24;89,34;115,1;76,15;107,7;77,36;69,16;76,42;108,52
001.003.0001 - Recrutamento e Seleção;005.0004 - Combustíveis;187,26;173,2;138,27;181,49;179,03;134,93;203,5;161,7;138,58;163,53;204,01;218,34;155,47;172,03;202,49;145,57;164,98;182,64;141,04;154,74;187,51;139,09;151,55;210,97
001.003.0002 - Treinamento e Desenvolvimento;005.0004 - Combustíveis;152,71;114,25;152,72;146,9;129,77;80,73;149,93;132,73;151,11;135,87;150,65;191,08;126,13;126,93;146,38;108,17;156,31;159,94;165,18;161,19;128,51;84,06;147,71;178,61
001.003.0003 - Remuneração e Benefícios;005.0004 - Combustíveis;94,49;80,29;98,62;108,97;107,42;63,34;106,64;80,76;118,87;130,39;110,89;123,23;114,33;109,81;107,69;104,68;124,07;144,13;104,09;119,78;135,91;81,8;95,25;142,14
001.003.0004 - Relações Trabalhistas;005.0004 - Combustíveis;83,61;71,19;82,48;80,76;84,75;55,74;87,62;77,21;87,42;80,3;83,48;109,33;97,08;69,3;87,19;86,09;95,6;75,74;95,86;84,56;81,83;65,78;99,89;90,56
001.003.0005 - Gerência de RH;005.0004 - Combustíveis;50,26;44,29;50,14;62,81;58,26;41,9;57,95;42,36;62,67;55,19;51,25;60,36;57,69;43,2;66,41;41,93;57,47;60,67;63,34;46,13;65,48;42,44;58,59;61,86
001.004.0001 - Contabilidade Geral;005.0004 - Combustíveis;144,85;122,29;125,3;169,69;128,65;125,01;147,77;137,36;138,4;128,11;124,55;152,63;126,42;159,99;123,75;121,78;149,3;168,23;180,67;123,41;130,84;110,6;176,92;147,83
001.004.0002 - Planejamento Financeiro;005.0004 - Combustíveis;83,13;79,42;112,11;79;81,21;76,93;107,94;93,96;111,54;79,99;111,56;112,58;100,09;99,1;79,01;81,4;102,65;108,62;106,1;76,97;109,89;62,22;97,36;114,09
001.004.0003 - Tesouraria;005.0004 - Combustíveis;67,59;59,7;77,54;75,39;73,18;59,89;67,83;67,71;77,48;70,85;83,51;103,39;63,12;74,41;90,17;59,63;69,78;91,38;65,76;68,94;64,9;61,82;86,92;81,25
001.004.0004 - Controladoria;005.0004 - Combustíveis;64,03;48,7;47,25;48,45;52,86;35,28;68,09;54,18;57,43;44,07;62,45;58,36;55,74;61,22;52,78;51,85;55,24;53,34;62,18;50,27;48,18;38,15;64,54;54
001.005.0001 - Pesquisa e Desenvolvimento;005.0004 - Combustíveis;170,86;162,07;182,84;162,5;203,79;124,21;224,76;132,85;211,21;187,44;216,65;241,4;192,75;175,17;207,88;147,75;178,67;211,19;191,48;196,91;188,29;128,14;200,06;193,66
001.006.0001 - Testes de Qualidade;005.0004 - Combustíveis;430,41;315,69;320,98;408,57;349,87;327,61;465,14;313,69;418,87;447,97;466,84;416,95;354,89;346,67;405,94;402,59;461,38;386,69;349,54;380,71;344,68;269,49;405,93;349,14
001.006.0002 - Inspeção de Produtos;005.0004 - Combustíveis;112,1;86,49;129,96;102,66;115,34;79,41;121,18;84,91;133,82;90,79;113,23;129,32;129,79;89,09;122,39;84,31;98,5;134,2;110,65;115,3;110,77;80,15;108,59;101,76
001.006.0003 - Documentação Legal;005.0004 - Combustíveis;60,8;50,57;63,05;61,88;50,68;38,61;60,53;56,83;48,51;48,37;64,25;71,17;52,66;59,44;65,06;48,57;48,01;65,93;48,7;54,21;58,93;46,57;66,28;51,27
001.007.0001 - Gerenciamento de Estoques;005.0004 - Combustíveis;172,82;136,94;139,3;122,21;124,41;99,08;175,31;127,01;129,79;151,79;155,57;153,57;132,15;134,17;176,38;143,43;171,3;180,18;164,71;122,67;148,53;117,68;171,61;147,53
001.007.0002 - Transporte e Distribuição;005.0004 - Combustíveis;151,81;97,64;132,82;143,49;118,34;95,13;148,78;102,3;146,09;141,31;111,56;154,5;141,36;107,77;117,46;109,82;122,69;147,24;155,71;145,33;153;84,57;124,32;156,07
001.007.0003 - Aquisição e Compras;005.0004 - Combustíveis;80,71;63,13;74,55;85,29;61,43;50,71;79,34;63,63;80,17;62,08;88,72;94,98;65,94;85,26;84,43;77,63;83,97;81,61;77,61;68,76;87,15;51,96;62,83;65,36
001.007.0004 - Planejamento de Suprimentos;005.0004 - Combustíveis;20,97;16,01;17,36;17,26;22,06;11,67;22,03;15,44;19,45;19,01;15,75;22,22;15,24;18,32;17,92;18,01;18,83;21,01;21,37;21,76;20,52;13,04;15,32;18,6
001.008.0001 - Suporte Técnico;005.0004 - Combustíveis;272,83;181,45;219,91;213,59;271,73;149,94;269,29;202,44;233,49;188,21;239,52;251,2;198,17;186,38;251,37;188,04;245,29;254,43;226,25;207,41;210,09;151,48;269,97;284,29
001.008.0002 - Desenvolvimento de Software;005.0004 - Combustíveis;162,85;166,48;139,84;196,94;202,73;103,43;148,87;126,25;151,35;150,67;153,37;218,28;165,84;160,24;164,25;157,62;144,47;177,68;141,71;173,83;147,06;126,21;200,65;159,28
001.008.0003 - Gerenciamento de Redes;005.0004 - Combustíveis;119,57;96,21;126,64;104,87;105,76;79,74;97,88;96,59;92,17;91,74;101,91;143,12;127,51;108,6;127,84;100,79;110,98;145,42;119,75;107,43;121,24;79,86;110,92;105,8
001.008.0004 - Segurança da Informação;005.0004 - Combustíveis;58,45;49,01;62,92;58,76;49,04;34,95;54,33;47,37;62,69;46,74;61,33;59,22;59,8;55,99;47;49,31;45,77;62,7;62,52;44,39;67,91;42,22;57,37;50,7
001.009.0001 - Novos Projetos;005.0004 - Combustíveis;130,7;126,48;126,16;141,44;133,64;107,64;146,49;150,95;149,33;161,93;179,26;225,02;178,42;153,63;147,79;124,22;130,97;149,36;146,67;126,8;143,01;127,18;157,75;145,48
001.009.0002 - Gestão de Projetos;005.0004 - Combustíveis;94,65;84,25;105,31;108,53;97,87;91,47;123,58;87,64;135,31;118,5;97,17;158,95;109,64;95,55;131,36;107,28;133,06;111,95;134,56;131,64;112,47;96,41;131,4;141,31
001.009.0003 - Desenho Tecnico;005.0004 - Combustíveis;74,43;59,67;65,4;60,53;65,85;62,58;63,16;56,57;62,8;81,4;81,3;75,77;71,21;85,26;75,22;68,07;81,58;95,5;61,1;70,91;81,09;47,54;89,55;66,84
001.009.0004 - Gerencia da Engenharia;005.0004 - Combustíveis;45,39;27,77;30,43;29,87;35,86;29,05;45,38;34,57;37,13;34,95;41,41;39,73;34,45;41,12;34,55;35,94;31,3;47,85;32,15;36,27;42,07;28,3;45,22;38,89
001.010.0001 - Equipamentos;005.0004 - Combustíveis;496,97;395,93;480,63;444,22;546,11;300,37;396,28;358,72;529,66;481,29;485,45;508,51;524,26;416,35;455,59;371,59;377,14;522,1;486,83;424,93;393,84;367,05;461,61;520,01
001.010.0002 - Utilidades;005.0004 - Combustíveis;242,4;198,88;250,46;184,99;240,11;178,08;199,22;190,7;231,43;187,96;187,87;256,62;235,93;216,2;243,44;172,35;216,58;246,6;245,72;199,14;253,4;153,45;266,99;227,17
001.010.0003 - Predial;005.0004 - Combustíveis;67,74;55,14;69,68;68,75;70,33;51,49;62,83;59,76;78,18;80,56;86,32;87,53;62,88;78,09;67,12;62,65;73,81;85,96;86,29;67,4;83,44;44,96;83,99;95,22
001.001.0001 - Linha de Produção;005.0001 - Energia Elétrica;966215,91;1198383,04;904067,12;970713,63;892454,6;773273,83;993128,66;886948,9;688871,33;721746,65;757238,87;610358,33;588922,1;547599,67;667727,73;743601,52;888512,57;431727,36;733050,23;516679,3;749333,72;649221,4;587514,35;688866,78
001.001.0002 - Gerência de Produção;005.0001 - Energia Elétrica;201533,94;176926,53;172006,08;197120,45;134805,35;128633,07;152734,22;104872,31;139142,73;110074,33;125716,13;134305,13;110321,38;103170,05;147020,43;105401,44;131214,28;97300,64;125944,27;95384,6;104734,66;85620,72;107787,05;104814,63
001.002.0001 - Equipe de Vendas;005.0001 - Energia Elétrica;82020,82;89748,28;75956,77;84770,89;68785,75;70814,82;99967,91;71479,53;63869,68;76673,42;72669,31;61077,42;83879,49;55634,48;81716,97;62708,32;61762,8;48342,78;79302,11;59422,94;80034,78;50625,08;83739,3;69369,93
001.002.0002 - Marketing Digital;005.0001 - Energia Elétrica;35452,74;54336,57;31343,41;41429,76;38569,83;30695,73;36003,1;26397,64;23379,39;34819,31;32182,21;28530,4;34966,38;20955,1;26512,62;24205,48;26229,71;24662,64;30564,69;20441,53;27890,86;28454,88;26463,84;26239,75
001.002.0003 - Pesquisa de Mercado;005.0001 - Energia Elétrica;14594,49;21473,01;14632,46;14984;15497,48;12305,49;16799,22;14175,33;12199,25;12937,01;10235,04;9940,12;10717,26;10037,85;13318,68;9751,48;14412,42;9850,87;10590,89;9299,72;13469,99;8502,27;11550,28;11673,33
001.002.0004 - Gerência de Vendas;005.0001 - Energia Elétrica;8371,46;9436,06;9115,31;9467,22;6712,76;5709,97;6185,29;6447,2;4667,08;4868,4;7198,52;5346,35;6333,12;4213,63;6525,52;6768,16;6305,51;4741,58;6109,82;3882,88;6940,08;4896,71;5048,94;4380,27
001.003.0001 - Recrutamento e Seleção;005.0001 - Energia Elétrica;12839,14;17671,58;15944,75;11993,85;14594,25;12314,07;13058,75;10524,53;12031,37;8742,25;8992,52;9070,02;11710,38;8844,21;10054,79;10856,65;9374,31;8447,15;9431,73;7147,47;9793,5;10718,89;11680,59;10843,61
001.003.0002 - Treinamento e Desenvolvimento;005.0001 - Energia Elétrica;13129,7;16488,41;12480,2;14347,98;11092,02;7765,55;12878,04;8881,56;9824,8;7561,39;7560,7;9808,7;8965,03;7178,04;10631,67;8949,92;10424,81;6535;9101,17;5859,1;9711,07;8460,5;9961,42;7728,51
001.003.0003 - Remuneração e Benefícios;005.0001 - Energia Elétrica;8835,77;10502,08;10151,93;9951,51;7342,71;7611,95;9355,89;6235,51;6896,34;8055,67;8298,03;7013,21;6396,46;6024,95;6104,16;7653,51;8268,5;6064,31;6455,84;5344,99;6879,97;7032,8;5951,51;7027,92
001.003.0004 - Relações Trabalhistas;005.0001 - Energia Elétrica;6199,82;9338,61;7311,65;8353,98;5830,41;5045,09;5684,86;5805,67;4616,49;5861,94;5800,36;5376,83;4633,24;3522,56;5528,62;5101,22;6620,97;4306,36;4962,16;4687,57;5346,16;4060,33;5096,28;4153,3
001.003.0005 - Gerência de RH;005.0001 - Energia Elétrica;5679,33;5518,71;5242,23;4503,26;4487,32;4169,89;4593,78;3925,17;3300,25;3983,42;3190,92;3679,18;3430,42;2395,02;3098,75;3525,65;3688,42;2480,44;3336,14;2744,22;4089,44;2674,98;3549,08;3359,75
001.004.0001 - Contabilidade Geral;005.0001 - Energia Elétrica;14723,3;14860,2;10520,7;12075,79;12147,32;10077,22;12478,26;8749,87;9511,33;9115,27;9450,15;11518,34;10391,91;6222,48;10919,04;10145,08;8403,47;7765,55;9502,25;7789,27;11150,68;6523,79;9695,66;9053,53
001.004.0002 - Planejamento Financeiro;005.0001 - Energia Elétrica;7936,51;8441,53;6455,13;8643,95;7178,66;5035,97;7760,35;6067,83;4977,46;5495,96;6279,16;6485,08;6270,4;3683,81;6682,5;5272,51;6149,25;4051,2;6710,8;3861,31;6178,66;5118,91;6131,32;6319,6
001.004.0003 - Tesouraria;005.0001 - Energia Elétrica;5908,91;7631,23;5880,11;6949,02;4894,59;5339,41;6565,92;4653,81;4943,18;4633,72;4837,44;4388,86;5372,89;3714,56;5432,25;4153,3;4403,59;3219,96;4949,32;3731,6;5716,14;3404,14;5451,01;4912,59
001.004.0004 - Controladoria;005.0001 - Energia Elétrica;5328,83;5837,83;4410,42;5127,87;3542,26;3735,47;3886,86;4191,29;4095,84;2907,52;4315,32;2918,61;3627,51;2689,97;3364,74;3613,92;4137,05;2182,24;3271,58;3184,83;4085,1;2560,96;4249,47;3326,82
001.005.0001 - Pesquisa e Desenvolvimento;005.0001 - Energia Elétrica;17363,37;18609,04;12762,97;17840,46;16016,99;10748,26;16464,03;14114,18;9427,08;11452,66;12205,11;9894,91;14053,52;9328,06;13953,71;13001,07;13700,18;6824,59;10008,25;10262,86;13280,35;11698,26;12832,27;10112,07
001.006.0001 - Testes de Qualidade;005.0001 - Energia Elétrica;36081,74;35046,17;29486,78;40985,67;28483,01;23112,39;34199,71;31075,33;22240,32;25182,06;20498,07;26470,38;21267,92;17263,09;20911,87;26198,94;25830,02;14943,19;22100,12;21867,31;27907,94;20435,4;25775,12;24461,2
001.006.0002 - Inspeção de Produtos;005.0001 - Energia Elétrica;9320,49;11616,81;9087,92;10082,83;8897,84;6088,91;8038,56;8205,48;5547,36;8301,86;6227,25;8466,8;5727,67;5200,28;5993,94;7118,22;6707,85;6027,35;6608,08;5062,06;7322,84;6344,45;6685,13;5667,19
001.006.0003 - Documentação Legal;005.0001 - Energia Elétrica;4527,61;6042,73;5488,63;5847;4298,3;4073,24;5235,61;3918,15;3804,49;3114,07;3845,99;3368,18;2894,35;2331,72;3060,32;3095,42;3262;2828,03;3141,94;2498,88;3968,73;2681,62;3258,52;2997,69
001.007.0001 - Gerenciamento de Estoques;005.0001 - Energia Elétrica;14747,02;13027,9;12527,96;13558,12;9192,37;10376,4;12995,95;11772,57;10277,34;8732,12;9798,38;10385,08;9305,93;8272,73;9229,07;7566,11;10241,98;6405,81;8121,05;7894,49;10343,01;8177,95;10274,01;7939,14
001.007.0002 - Transporte e Distribuição;005.0001 - Energia Elétrica;11451,65;10783,81;12116,3;12387,05;9443,38;8647,58;9112,96;7472,48;7679,81;9381,82;9843,56;8036,05;7946,6;5309,65;9896,83;7649,77;7120,34;6168,6;7000,45;5452,12;8694,65;7259,71;8435,32;8573,02
001.007.0003 - Aquisição e Compras;005.0001 - Energia Elétrica;6496,34;7769,26;6867,93;5864,36;4692,17;5095,92;6375,03;4989,16;4388,89;4431,54;4583,37;5715,42;4541,69;3050,46;4814,67;4248,51;4344,56;3343,29;4234,66;4006,23;5317,29;3603,21;4299,19;4774,5
001.007.0004 - Planejamento de Suprimentos;005.0001 - Energia Elétrica;1732,17;1809,59;1438,98;1826,33;1624,56;1245,34;1679,26;1375,28;1299,86;1139,88;1263,36;1159,23;1252,38;853,7;1082,75;999,99;1251,45;992,37;1325,11;764,41;1338,78;873,94;1155,91;1292,72
001.008.0001 - Suporte Técnico;005.0001 - Energia Elétrica;18537,58;20416,23;15705,95;19335,68;16617,12;16782,23;18707,38;13672,32;13992,59;11307,97;17312,77;13631,99;12747,09;11603,1;13403,18;14060,05;17661,84;9734,85;14988,45;11834,08;16675,29;11461,91;14133,1;13208,86
001.008.0002 - Desenvolvimento de Software;005.0001 - Energia Elétrica;16885,29;16482,1;11230,41;13952,27;11004,67;8963,12;14657,02;9857,99;8343,36;9068,91;11192,39;10999,17;11857,21;8396,13;9984,49;10757,8;11497,54;7682,25;11654,89;7528,52;13093,56;9609,32;9606,9;7839,23
001.008.0003 - Gerenciamento de Redes;005.0001 - Energia Elétrica;8736,05;9001,33;8659,64;11472,38;8913,73;6798,35;7358,4;7159,81;6403,66;8084,27;6289,04;7176,65;5809,01;4492,97;8552,8;7342,27;6330,72;5808,27;8394,59;4954,33;8260,13;6822,19;7497,34;6575,9
001.008.0004 - Segurança da Informação;005.0001 - Energia Elétrica;4968,88;5966,31;4292,7;5833,31;4225,96;3702,24;3925,82;3794,9;3389,48;2911,93;3735,53;3209,57;3520,22;2245,3;3699,6;3008,5;4163,38;2903,32;2975,42;2284,99;3430,79;3134,58;4301,14;3196,43
001.009.0001 - Novos Projetos;005.0001 - Energia Elétrica;11752,99;13845,37;14812,65;12961,41;10457,92;9781,95;13946,7;10061,8;9473,41;8521,87;7826,44;10060,66;8880,81;5859,97;11581,41;9402,16;10600,24;6452,96;7782,73;7787,25;9648,78;8587,46;10567,17;10232,92
